Format Version,1.22,Take Name,CS2T_tran_003,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.50.52.549 AM,Total Frames in Take,1300,Total Exported Frames,326,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
182,3.033333,-1.246517,56.482346,-9.312840,-10.234887,168.376480,-21.477449,-0.354715,0.104603,0.180614,-2.644670,156.764008,175.582306,178.022537,-44.359688,-0.090830,18.013540,14.034785,-19.185156,-8.641061,170.610428,-26.118914,18.131077,15.484855,-22.543604,-12.432749,170.769424,-20.126390,-82.040588,100.993118,179.958481,17.879908,15.678981,-15.924335,-14.444007,169.623047,-15.787596,78.711388,211.676666,176.015274,18.045372,10.958258,-19.086342,-5.422089,162.505753,-23.883110,79.943214,102.163780,179.655930,-80.182289,210.737991,176.996582,22.931629,169.764328,-28.100246,10.191851,174.791840,-21.345398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3.050000,-1.250622,56.470379,-9.305931,-10.235688,168.374756,-21.479652,-0.354868,0.104518,0.180740,-2.644097,156.762909,175.583618,178.025787,-44.355877,-0.093481,18.013527,14.034547,-19.184368,-8.641232,170.608658,-26.120163,18.130934,15.484649,-22.542789,-12.434013,170.767517,-20.129057,-82.038910,100.992928,179.957336,17.880178,15.678963,-15.923178,-14.446287,169.621124,-15.790594,78.711838,211.675766,176.016556,18.045002,10.957573,-19.085997,-5.421689,162.504486,-23.885048,79.942818,102.164795,179.654068,-80.182266,210.736801,176.998306,22.932352,169.766144,-28.092251,10.189208,174.792740,-21.341742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3.066667,-1.262437,56.455349,-9.298782,-10.237181,168.374298,-21.482450,-0.354747,0.104828,0.180985,-2.644281,156.763916,175.582703,178.025879,-44.353886,-0.096393,18.013731,14.034960,-19.184172,-8.641640,170.607971,-26.123138,18.131266,15.485255,-22.542509,-12.435674,170.766922,-20.132551,-82.039551,100.993195,179.958160,17.879988,15.679029,-15.923008,-14.449237,169.620758,-15.794743,78.711426,211.677094,176.015305,18.045740,10.958366,-19.085825,-5.422598,162.504379,-23.885683,79.943100,102.166618,179.652313,-80.182060,210.737137,176.996918,22.931461,169.764755,-28.083754,10.186895,174.794159,-21.338081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3.083333,-1.272968,56.440372,-9.288007,-10.239638,168.375458,-21.485979,-0.354164,0.105368,0.180703,-2.644506,156.764801,175.582703,178.027985,-44.351105,-0.095387,18.013956,14.034822,-19.184376,-8.643193,170.609238,-26.125965,18.131989,15.485512,-22.542725,-12.438722,170.767670,-20.137268,-82.040565,100.993858,179.958603,17.880049,15.678805,-15.923130,-14.453504,169.621811,-15.798944,78.711487,211.677582,176.015091,18.045477,10.957785,-19.086107,-5.423531,162.505859,-23.887989,79.942795,102.166382,179.652496,-80.182228,210.738495,176.999893,22.930929,169.769211,-28.076422,10.183719,174.796814,-21.334616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3.100000,-1.285322,56.423679,-9.274569,-10.242513,168.376144,-21.489754,-0.354054,0.106114,0.180917,-2.645108,156.763809,175.581955,178.028687,-44.352684,-0.090807,18.014168,14.034988,-19.184465,-8.644600,170.610260,-26.129765,18.132465,15.485740,-22.542671,-12.442872,170.767792,-20.141169,-82.040657,100.993561,179.959351,17.880062,15.678741,-15.923553,-14.457912,169.622177,-15.804184,78.710686,211.676880,176.013397,18.045895,10.958345,-19.085955,-5.425086,162.507202,-23.890203,79.944382,102.165100,179.650833,-80.182938,210.737366,176.995697,22.931526,169.777908,-28.069826,10.180099,174.800125,-21.332315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.116667,-1.285131,56.404633,-9.274912,-10.245224,168.376724,-21.494661,-0.352519,0.104819,0.180340,-2.643840,156.764343,175.583130,178.029770,-44.350986,-0.091826,18.015011,14.035511,-19.184483,-8.645870,170.610794,-26.134068,18.133652,15.486643,-22.542774,-12.445621,170.768585,-20.147520,-82.039536,100.993469,179.956863,17.880749,15.679143,-15.923410,-14.462731,169.622437,-15.809881,78.712502,211.676605,176.017899,18.046396,10.958475,-19.086077,-5.427098,162.507843,-23.893404,79.943863,102.164780,179.653458,-80.182060,210.739319,177.001175,22.932178,169.783859,-28.063015,10.176728,174.804001,-21.328501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3.133333,-1.302174,56.389221,-9.262114,-10.247637,168.377289,-21.499704,-0.352763,0.104726,0.180406,-2.644084,156.764908,175.582367,178.035583,-44.348511,-0.086204,18.015448,14.035697,-19.183474,-8.647229,170.611084,-26.139107,18.134323,15.486897,-22.541542,-12.448528,170.768921,-20.153410,-82.040230,100.994408,179.955643,17.881445,15.679505,-15.922412,-14.466799,169.623016,-15.816212,78.712181,211.677261,176.017029,18.046312,10.958378,-19.085260,-5.428339,162.508911,-23.896317,79.943680,102.165474,179.653458,-80.182114,210.739166,177.000961,22.933277,169.787949,-28.055122,10.174926,174.806519,-21.327166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3.150000,-1.295844,56.366905,-9.268349,-10.249789,168.377914,-21.505386,-0.350701,0.104893,0.180503,-2.643832,156.764084,175.583191,178.051285,-44.339890,-0.084285,18.016264,14.035847,-19.181868,-8.647649,170.611832,-26.144085,18.134939,15.487226,-22.539742,-12.451210,170.769760,-20.160030,-82.040627,100.993622,179.953949,17.882214,15.679198,-15.920199,-14.470874,169.623718,-15.823614,78.712341,211.676544,176.019592,18.047333,10.958776,-19.084511,-5.429851,162.509125,-23.900089,79.944893,102.164459,179.653305,-80.182098,210.737869,177.005127,22.934458,169.791443,-28.047613,10.172998,174.808350,-21.325853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3.166667,-1.289274,56.347179,-9.275750,-10.252498,168.378433,-21.511047,-0.354308,0.104652,0.180709,-2.643802,156.765015,175.580750,178.066803,-44.334068,-0.081641,18.016888,14.035590,-19.179762,-8.648592,170.612320,-26.148909,18.135633,15.487449,-22.537235,-12.454533,170.770676,-20.167149,-82.040489,100.993477,179.956482,17.882698,15.678310,-15.917683,-14.474551,169.624100,-15.830940,78.712173,211.677811,176.014023,18.048018,10.958677,-19.083220,-5.432748,162.509460,-23.903524,79.944557,102.165627,179.654694,-80.182076,210.738876,176.998306,22.934444,169.791656,-28.042194,10.171738,174.809341,-21.325645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3.183333,-1.279537,56.333675,-9.285823,-10.255641,168.379257,-21.516905,-0.353285,0.103946,0.180540,-2.643950,156.764801,175.580521,178.079422,-44.326328,-0.080480,18.017296,14.035141,-19.177711,-8.649931,170.612930,-26.154673,18.136459,15.487662,-22.534952,-12.458246,170.771881,-20.173159,-82.040375,100.994560,179.952972,17.882481,15.676996,-15.915275,-14.479189,169.625092,-15.837365,78.712189,211.677368,176.015793,18.048740,10.958534,-19.081764,-5.435563,162.509918,-23.908785,79.944901,102.164246,179.655884,-80.182091,210.738464,176.998001,22.932608,169.790436,-28.040674,10.168777,174.809845,-21.327045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3.200000,-1.267576,56.325157,-9.292506,-10.258992,168.380478,-21.522579,-0.353040,0.104338,0.180500,-2.644731,156.764679,175.581497,178.094635,-44.324825,-0.078656,18.017275,14.034419,-19.175695,-8.652639,170.613968,-26.159090,18.135897,15.487154,-22.532791,-12.461473,170.773361,-20.178928,-82.040672,100.994934,179.954178,17.882734,15.675794,-15.912621,-14.483267,169.625916,-15.843880,78.711441,211.677170,176.016449,18.048609,10.957789,-19.080618,-5.438976,162.511475,-23.914728,79.943848,102.164528,179.653549,-80.182793,210.738708,176.996948,22.929720,169.790894,-28.043547,10.165897,174.810471,-21.329372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3.216667,-1.254200,56.315960,-9.299693,-10.261947,168.381775,-21.528656,-0.352798,0.104631,0.180409,-2.644646,156.764603,175.581741,178.050858,-44.356724,-0.114241,18.020447,14.036095,-19.171228,-8.654665,170.615631,-26.164665,18.136305,15.487557,-22.529106,-12.464636,170.774933,-20.184931,-82.041550,100.993469,179.955338,17.882147,15.673879,-15.909378,-14.486922,169.626556,-15.850663,78.711624,211.676971,176.016495,18.058912,10.965146,-19.073872,-5.441980,162.512756,-23.920732,79.944069,102.163818,179.656219,-80.182648,210.738953,177.001160,22.926823,169.793121,-28.046890,10.162229,174.811569,-21.332375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3.233333,-1.257051,56.315884,-9.294333,-10.264650,168.382477,-21.534353,-0.354895,0.104317,0.180653,-2.644792,156.765305,175.579025,178.074875,-44.352985,-0.114201,18.019793,14.035082,-19.167313,-8.657269,170.616745,-26.170788,18.134857,15.487001,-22.524803,-12.467546,170.775360,-20.190195,-82.041298,100.994087,179.955505,17.881548,15.671724,-15.904540,-14.489986,169.626953,-15.856075,78.711220,211.678024,176.012222,18.059233,10.965046,-19.071302,-5.444206,162.513702,-23.926661,79.944321,102.165688,179.653549,-80.183151,210.739685,176.993744,22.924109,169.795441,-28.051588,10.159293,174.811691,-21.337492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3.250000,-1.257918,56.315289,-9.293377,-10.266558,168.383011,-21.540672,-0.352606,0.104597,0.180913,-2.644390,156.765457,175.580841,178.087875,-44.354523,-0.118446,18.019537,14.035077,-19.163700,-8.659681,170.617462,-26.177242,18.134373,15.487888,-22.520679,-12.469233,170.776031,-20.196224,-82.041008,100.994888,179.953857,17.881197,15.670705,-15.900549,-14.491298,169.627258,-15.863514,78.711395,211.678528,176.015823,18.059223,10.965090,-19.068573,-5.446440,162.514084,-23.932133,79.944321,102.167114,179.651062,-80.182060,210.738190,176.997803,22.920790,169.795303,-28.058075,10.157069,174.811966,-21.341568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3.266667,-1.263719,56.312733,-9.290408,-10.268537,168.382538,-21.547199,-0.353329,0.104789,0.181043,-2.644322,156.764542,175.581116,178.106262,-44.348560,-0.117147,18.019148,14.034721,-19.160444,-8.661544,170.616470,-26.183969,18.133873,15.488085,-22.516623,-12.470756,170.775665,-20.202744,-82.040504,100.993011,179.955673,17.881033,15.669875,-15.896976,-14.493832,169.626801,-15.870333,78.711334,211.677795,176.015121,18.058811,10.964725,-19.066463,-5.448403,162.513992,-23.938148,79.944664,102.165855,179.653259,-80.182610,210.737778,176.998749,22.919500,169.795029,-28.064846,10.155584,174.812897,-21.347198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3.283333,-1.272554,56.312157,-9.280235,-10.269548,168.383255,-21.555979,-0.352213,0.105048,0.180949,-2.644240,156.764954,175.581940,178.121063,-44.347454,-0.108244,18.019875,14.035238,-19.158472,-8.662412,170.617340,-26.193083,18.134943,15.489165,-22.514214,-12.472450,170.775955,-20.210760,-82.041588,100.993202,179.955002,17.881319,15.669412,-15.895061,-14.495009,169.627335,-15.879393,78.711517,211.678070,176.016663,18.059694,10.965757,-19.064850,-5.448656,162.515121,-23.947048,79.944336,102.166679,179.653122,-80.182137,210.737732,177.003525,22.919563,169.798141,-28.069687,10.153841,174.812744,-21.353590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,3.300000,-1.272494,56.304291,-9.278951,-10.270796,168.385117,-21.565958,-0.352506,0.104572,0.180934,-2.644576,156.764557,175.580521,178.124680,-44.351578,-0.109578,18.020428,14.035416,-19.157619,-8.663182,170.618958,-26.202389,18.135035,15.489441,-22.513475,-12.473976,170.777481,-20.220020,-82.041595,100.993027,179.954666,17.882555,15.669749,-15.893788,-14.497009,169.629486,-15.890956,78.711197,211.677643,176.015640,18.059988,10.965622,-19.064320,-5.449430,162.517426,-23.956936,79.944023,102.167656,179.649399,-80.182472,210.737701,176.998199,22.918779,169.800705,-28.077135,10.153172,174.813828,-21.361509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3.316667,-1.282411,56.300678,-9.269091,-10.271681,168.385727,-21.576904,-0.353110,0.104439,0.180419,-2.643835,156.764587,175.582321,178.136215,-44.346699,-0.095738,18.020910,14.035530,-19.156998,-8.664113,170.619492,-26.212925,18.135700,15.489266,-22.512695,-12.474741,170.777817,-20.231672,-82.041321,100.992882,179.957535,17.883305,15.670058,-15.893147,-14.498225,169.629791,-15.902227,78.712425,211.676971,176.017059,18.059942,10.965774,-19.063915,-5.450020,162.518768,-23.967310,79.944191,102.166138,179.653503,-80.181503,210.738892,177.000305,22.915653,169.800262,-28.087585,10.152865,174.815857,-21.372526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3.333333,-1.291772,56.297546,-9.254555,-10.271170,168.385391,-21.589748,-0.353122,0.104979,0.180760,-2.644139,156.764587,175.582199,178.128067,-44.339085,-0.114640,18.021181,14.035909,-19.156876,-8.664148,170.619019,-26.224342,18.136030,15.489988,-22.512436,-12.475564,170.777344,-20.243544,-82.041130,100.994171,179.955765,17.882767,15.670107,-15.892876,-14.498970,169.629608,-15.915812,78.711800,211.677460,176.016159,18.060944,10.966124,-19.064075,-5.446434,162.518478,-23.981709,79.944054,102.166191,179.653030,-80.181595,210.737350,177.000015,22.915247,169.800415,-28.097305,10.152113,174.816971,-21.383533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3.350000,-1.321362,56.299015,-9.235958,-10.269817,168.383926,-21.602402,-0.351429,0.104456,0.180792,-2.643251,156.763779,175.584335,178.124893,-44.343319,-0.109408,18.020773,14.036097,-19.157223,-8.663834,170.616608,-26.238087,18.135983,15.490244,-22.512922,-12.473032,170.776047,-20.256609,-82.039772,100.994362,179.953049,17.882616,15.670615,-15.893491,-14.497776,169.628204,-15.929097,78.712639,211.676697,176.020645,18.059837,10.965835,-19.064016,-5.445054,162.517731,-23.992336,79.944031,102.166153,179.652649,-80.180687,210.735840,177.004318,22.917480,169.802979,-28.105938,10.153158,174.818466,-21.396410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,3.366667,-1.292641,56.295647,-9.272815,-10.267580,168.381577,-21.617126,-0.351587,0.105988,0.181055,-2.644174,156.764633,175.584290,178.116821,-44.346802,-0.114775,18.019123,14.035395,-19.158325,-8.661578,170.614532,-26.252560,18.133854,15.489162,-22.514448,-12.471281,170.775085,-20.271727,-82.040314,100.994934,179.955887,17.880779,15.669891,-15.894501,-14.496279,169.628265,-15.943533,78.711494,211.677887,176.018280,18.058704,10.965427,-19.064800,-5.441742,162.511292,-24.006924,79.944389,102.167747,179.651550,-80.181923,210.736328,177.005554,22.922464,169.805923,-28.116018,10.154416,174.819229,-21.410423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3.383333,-1.293416,56.293179,-9.298111,-10.265566,168.379135,-21.630373,-0.349367,0.105339,0.180754,-2.643717,156.764877,175.584274,178.112701,-44.343941,-0.124102,18.018986,14.035463,-19.158089,-8.659159,170.610275,-26.267269,18.133789,15.489444,-22.513958,-12.467287,170.774857,-20.288261,-82.041367,100.993027,179.957108,17.880306,15.669831,-15.894347,-14.492622,169.626999,-15.957392,78.712219,211.677689,176.021317,18.059053,10.965590,-19.064711,-5.443654,162.507050,-24.014923,79.944817,102.165726,179.651123,-80.181068,210.737946,177.006058,22.926615,169.803925,-28.125317,10.157549,174.818558,-21.426149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,3.400000,-1.303810,56.285934,-9.309184,-10.263114,168.378082,-21.645302,-0.352366,0.104916,0.181023,-2.643940,156.764236,175.584229,178.128815,-44.343460,-0.125235,18.018518,14.035277,-19.156153,-8.655615,170.607758,-26.283001,18.132940,15.489903,-22.511465,-12.464819,170.774384,-20.304998,-82.040771,100.992271,179.957581,17.880463,15.669313,-15.891894,-14.490906,169.628220,-15.972387,78.711754,211.677460,176.018982,18.058250,10.964994,-19.063881,-5.441542,162.504608,-24.027130,79.944016,102.166191,179.654831,-80.181541,210.736984,177.004440,22.931103,169.796188,-28.133276,10.159829,174.815765,-21.438335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,3.416667,-1.293989,56.269356,-9.344682,-10.259568,168.377823,-21.661190,-0.351032,0.104593,0.180896,-2.643771,156.765213,175.583099,178.149323,-44.328682,-0.141488,18.017179,14.035101,-19.151249,-8.649158,170.605927,-26.300028,18.131681,15.491179,-22.505575,-12.461817,170.775284,-20.322790,-82.040291,100.994400,179.953339,17.877525,15.666877,-15.886268,-14.487928,169.630936,-15.989274,78.712036,211.678238,176.019592,18.058647,10.965874,-19.060663,-5.439753,162.501709,-24.038950,79.944115,102.167847,179.651062,-80.181297,210.737900,177.003265,22.937641,169.785721,-28.139717,10.164469,174.813004,-21.450815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3.433333,-1.326526,56.264889,-9.330125,-10.254668,168.377686,-21.677643,-0.352416,0.104105,0.181181,-2.643769,156.764847,175.582520,178.224564,-44.276665,-0.130008,18.018019,14.035967,-19.143442,-8.643649,170.603943,-26.316032,18.139782,15.499602,-22.493118,-12.458773,170.775238,-20.341099,-82.039436,100.994087,179.953812,17.874655,15.663086,-15.879208,-14.484520,169.633026,-16.004812,78.711754,211.678314,176.018387,18.057020,10.964573,-19.056452,-5.432212,162.501175,-24.054756,79.944534,102.166893,179.652878,-80.181694,210.737305,176.998642,22.943977,169.777237,-28.146988,10.169132,174.810593,-21.463226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3.450000,-1.322360,56.260166,-9.348725,-10.251516,168.376328,-21.690065,-0.350322,0.105387,0.180632,-2.643670,156.765060,175.582428,178.254211,-44.269047,-0.148516,18.014349,14.033863,-19.136593,-8.638666,170.601425,-26.328886,18.135494,15.499372,-22.485104,-12.456680,170.774673,-20.355040,-82.040405,100.994835,179.953384,17.871500,15.659756,-15.870908,-14.481001,169.633224,-16.016800,78.712387,211.677689,176.018478,18.053322,10.961678,-19.052294,-5.430131,162.498505,-24.065557,79.944267,102.166763,179.649261,-80.181030,210.737854,177.003830,22.947262,169.772324,-28.159901,10.171457,174.808884,-21.476439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3.466667,-1.323467,56.264427,-9.358388,-10.249593,168.374725,-21.700380,-0.351066,0.104983,0.180654,-2.643523,156.764771,175.584641,178.237289,-44.296227,-0.193602,18.009405,14.029815,-19.128977,-8.636596,170.599136,-26.339542,18.133226,15.501232,-22.477215,-12.455626,170.773865,-20.366016,-82.040382,100.996307,179.952621,17.868387,15.655884,-15.862572,-14.478150,169.632889,-16.026670,78.712502,211.677460,176.020554,18.043133,10.950587,-19.045616,-5.428511,162.495605,-24.075264,79.944199,102.165901,179.654266,-80.180321,210.736160,177.005814,22.946766,169.769531,-28.176121,10.174556,174.807663,-21.491327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,3.483333,-1.324447,56.276485,-9.370297,-10.248854,168.373383,-21.708572,-0.348753,0.104877,0.180740,-2.643865,156.765167,175.584061,178.271408,-44.289562,-0.202640,18.007751,14.028727,-19.123257,-8.636330,170.597275,-26.349714,18.131941,15.502736,-22.470659,-12.454509,170.773056,-20.373831,-82.040009,100.994423,179.953094,17.866528,15.652763,-15.855466,-14.476089,169.632874,-16.033888,78.712074,211.677963,176.022339,18.041372,10.948959,-19.042116,-5.428928,162.492828,-24.082800,79.943207,102.166092,179.650024,-80.181137,210.737946,177.005798,22.944801,169.766296,-28.196547,10.175473,174.804993,-21.506193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3.500000,-1.328713,56.296436,-9.373386,-10.247766,168.373154,-21.717033,-0.350711,0.105194,0.180905,-2.644445,156.764954,175.584290,178.320282,-44.309238,-0.153933,18.009842,14.032404,-19.117523,-8.636728,170.596390,-26.359058,18.130568,15.504058,-22.465244,-12.453374,170.773056,-20.380932,-82.039848,100.995407,179.954224,17.865513,15.650788,-15.849701,-14.472233,169.633560,-16.042238,78.711357,211.678009,176.020248,18.050386,10.961426,-19.035988,-5.429160,162.492188,-24.091984,79.943634,102.167488,179.649872,-80.182106,210.737579,177.002823,22.943386,169.761444,-28.215176,10.177494,174.801788,-21.521965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.283297,58.686817,-14.659277,,,,,,,,,,,,,,,,,,,,,,,,
211,3.516667,-1.321371,56.304558,-9.389606,-10.245685,168.373032,-21.727182,-0.349651,0.105076,0.180871,-2.644135,156.764862,175.584900,178.339020,-44.314938,-0.158833,18.009657,14.032708,-19.113449,-8.635323,170.595749,-26.370171,18.129503,15.505320,-22.461336,-12.450840,170.773621,-20.389954,-82.040741,100.994286,179.955154,17.867390,15.651515,-15.843998,-14.468808,169.634735,-16.053051,78.711685,211.677841,176.022034,18.048542,10.959868,-19.033499,-5.428217,162.490601,-24.101662,79.943810,102.166924,179.651505,-80.181496,210.737228,177.006439,22.944633,169.754120,-28.230202,10.181551,174.797440,-21.536749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,3.533333,-1.307764,56.304230,-9.412327,-10.243244,168.374207,-21.738321,-0.351923,0.104126,0.180200,-2.643334,156.765457,175.583786,178.351486,-44.316296,-0.147804,18.008894,14.031996,-19.113068,-8.632915,170.595932,-26.381115,18.128569,15.504554,-22.460804,-12.446951,170.775635,-20.401627,-82.039726,100.996162,179.953857,17.867050,15.650660,-15.843460,-14.465946,169.637085,-16.064941,78.713127,211.677521,176.020096,18.047745,10.959525,-19.033405,-5.427606,162.490753,-24.111774,79.944824,102.166222,179.654449,-80.181595,210.739807,177.002853,22.948105,169.746918,-28.242306,10.187443,174.792450,-21.550978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3.550000,-1.279585,56.298454,-9.444694,-10.240452,168.375229,-21.750336,-0.351817,0.105641,0.181003,-2.644696,156.765610,175.582138,178.334976,-44.278774,-0.202465,18.007208,14.028995,-19.116453,-8.629868,170.596085,-26.392300,18.128931,15.503851,-22.463116,-12.442126,170.777405,-20.413527,-82.041115,100.994095,179.957535,17.866528,15.650478,-15.845795,-14.463971,169.639450,-16.078138,78.711014,211.678787,176.016388,18.042505,10.950820,-19.039095,-5.426297,162.490631,-24.123678,79.945221,102.166115,179.651733,-80.182686,210.738953,176.999695,22.952648,169.737854,-28.252584,10.192975,174.787231,-21.562021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
