Format Version,1.22,Take Name,KB2T_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 06.04.26.622 PM,Total Frames in Take,1439,Total Exported Frames,361,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
284,4.733333,5.941005,42.511124,-10.506174,-15.629165,161.090027,-7.441421,-0.352785,0.108496,0.182034,-2.644372,156.758057,175.579102,172.666962,16.694607,164.156494,19.096077,13.933847,-10.397950,-12.920525,163.747162,-11.310392,17.964491,11.441220,-12.799747,-18.046072,163.420135,-6.427073,-82.044975,100.977074,179.972412,21.065022,13.540120,-7.348352,-21.115227,161.857086,-2.763947,78.710388,211.672684,176.008362,18.288322,16.848381,-11.045503,-10.463474,155.330276,-9.239721,79.957336,102.148712,179.669479,-80.187187,210.734482,177.005295,18.416502,163.809662,-4.636002,4.079759,167.406738,-1.367897,,,,,,,,,,,,,,,,,,,,,
285,4.750000,5.950163,42.506634,-10.509531,-15.625809,161.091202,-7.442681,-0.352702,0.109439,0.182268,-2.643656,156.757034,175.579834,172.662476,16.703033,164.147476,19.090929,13.931314,-10.400743,-12.916682,163.748138,-11.310953,17.965088,11.441477,-12.800964,-18.042671,163.421310,-6.428231,-82.044479,100.977158,179.973267,21.049944,13.532807,-7.353804,-21.112173,161.857986,-2.765518,78.710892,211.671997,176.007843,18.289061,16.848879,-11.046762,-10.460319,155.331741,-9.241581,79.959839,102.146652,179.671722,-80.185905,210.732025,177.006668,18.419727,163.812531,-4.629338,4.082225,167.406540,-1.364869,,,,,,,,,,,,,,,,,,,,,
286,4.766667,5.964802,42.509899,-10.514599,-15.622945,161.091827,-7.442155,-0.354010,0.108438,0.182488,-2.644086,156.757538,175.579269,172.655533,16.708427,164.144958,19.091274,13.931358,-10.401593,-12.913995,163.749695,-11.310488,17.966257,11.441563,-12.801528,-18.039606,163.421875,-6.427096,-82.044441,100.977531,179.972153,21.049994,13.533250,-7.354395,-21.108967,161.858017,-2.764495,78.710243,211.672836,176.007446,18.289024,16.848614,-11.048139,-10.457700,155.332001,-9.242237,79.959671,102.147308,179.673950,-80.186935,210.732483,177.003830,18.422022,163.811630,-4.625642,4.084853,167.405823,-1.362860,,,,,,,,,,,,,,,,,,,,,
287,4.783333,5.969004,42.506985,-10.515505,-15.620496,161.090591,-7.441815,-0.352427,0.109954,0.182457,-2.643934,156.757187,175.582077,172.626724,16.785801,164.149170,19.092302,13.935616,-10.401408,-12.911409,163.748749,-11.309653,17.966021,11.441279,-12.802964,-18.037167,163.420609,-6.426729,-82.044975,100.977310,179.974777,21.054510,13.546478,-7.351134,-21.106737,161.856567,-2.764376,78.710442,211.672394,176.009613,18.287853,16.848684,-11.049784,-10.455286,155.330795,-9.242046,79.958694,102.148476,179.671188,-80.185936,210.731369,177.011063,18.423935,163.808655,-4.627472,4.087527,167.404861,-1.361644,,,,,,,,,,,,,,,,,,,,,
288,4.800000,5.974350,42.507565,-10.513516,-15.615980,161.088455,-7.441226,-0.354412,0.108620,0.182621,-2.643577,156.758041,175.578461,172.621414,16.783123,164.147003,19.091379,13.935873,-10.403236,-12.906814,163.746933,-11.308897,17.965305,11.441525,-12.804455,-18.032705,163.418289,-6.425851,-82.043396,100.978706,179.968979,21.053869,13.547155,-7.352972,-21.102207,161.853745,-2.763658,78.710602,211.673492,176.005997,18.286358,16.848492,-11.051949,-10.450628,155.329147,-9.242267,79.957542,102.149162,179.671005,-80.185875,210.731537,177.005478,18.426523,163.807816,-4.628354,4.090023,167.404510,-1.359928,,,,,,,,,,,,,,,,,,,,,
289,4.816667,5.976030,42.518860,-10.506839,-15.608843,161.086700,-7.440633,-0.353475,0.108145,0.182558,-2.643599,156.757782,175.579117,172.619278,16.780565,164.136398,19.090561,13.936027,-10.404876,-12.900623,163.745621,-11.308044,17.964552,11.441133,-12.805852,-18.025625,163.416168,-6.424554,-82.043709,100.977348,179.969833,21.053596,13.548082,-7.354602,-21.094275,161.850906,-2.761956,78.710640,211.673157,176.008224,18.284847,16.848370,-11.053852,-10.443469,155.328506,-9.243452,79.958061,102.148369,179.672241,-80.186241,210.732193,177.005890,18.432331,163.813141,-4.624444,4.095005,167.404800,-1.359385,,,,,,,,,,,,,,,,,,,,,
290,4.833333,5.997742,42.505009,-10.510347,-15.600493,161.086395,-7.442556,-0.352866,0.107552,0.182061,-2.643321,156.757462,175.580124,172.614365,16.777824,164.131821,19.090227,13.936594,-10.406650,-12.890729,163.746185,-11.308795,17.963039,11.440381,-12.807507,-18.017351,163.415695,-6.426260,-82.044952,100.976524,179.972458,21.054401,13.549951,-7.356331,-21.086975,161.849396,-2.764915,78.711388,211.672134,176.010651,18.284374,16.848814,-11.055860,-10.435100,155.328674,-9.246338,79.957726,102.147865,179.672623,-80.184799,210.732727,177.004852,18.441666,163.821365,-4.619020,4.102316,167.405792,-1.356411,,,,,,,,,,,,,,,,,,,,,
291,4.850000,6.008158,42.482609,-10.516814,-15.592311,161.087051,-7.447144,-0.353243,0.108468,0.182214,-2.643793,156.757217,175.579941,172.612534,16.782093,164.123856,19.090275,13.936612,-10.407897,-12.880198,163.746948,-11.312681,17.963678,11.440140,-12.808611,-18.009270,163.416534,-6.431520,-82.044861,100.977386,179.972580,21.054096,13.550388,-7.357544,-21.080477,161.850235,-2.771507,78.710785,211.672119,176.008804,18.284182,16.848665,-11.057271,-10.426575,155.328842,-9.249836,79.958977,102.147064,179.672287,-80.185783,210.732101,177.004288,18.452000,163.821671,-4.613924,4.110826,167.405304,-1.355124,,,,,,,,,,,,,,,,,,,,,
292,4.866667,6.013864,42.455151,-10.523642,-15.586227,161.088715,-7.453236,-0.353303,0.108213,0.182109,-2.643470,156.757355,175.581375,172.587555,16.783062,164.124390,19.088243,13.934556,-10.409428,-12.871787,163.748657,-11.318201,17.963398,11.438998,-12.809096,-18.003338,163.418518,-6.438698,-82.045219,100.976982,179.974274,21.053841,13.550164,-7.357913,-21.076473,161.852570,-2.780150,78.711205,211.672089,176.010544,18.278326,16.843830,-11.061028,-10.419932,155.329391,-9.253472,79.957390,102.149223,179.670898,-80.184586,210.732086,177.005768,18.458540,163.813965,-4.610711,4.118059,167.404449,-1.358944,,,,,,,,,,,,,,,,,,,,,
293,4.883333,6.027729,42.438801,-10.539431,-15.580847,161.091171,-7.460450,-0.352749,0.108843,0.182890,-2.644099,156.757477,175.581726,172.578171,16.774052,164.096832,19.090252,13.935984,-10.410727,-12.864470,163.751007,-11.325062,17.964685,11.438248,-12.809695,-17.997684,163.421478,-6.446416,-82.044495,100.975861,179.974274,21.058060,13.555758,-7.360155,-21.072140,161.856049,-2.788763,78.709854,211.673325,176.010544,18.279449,16.843769,-11.062174,-10.415407,155.330582,-9.259528,79.957405,102.149544,179.671616,-80.185997,210.731293,177.009033,18.465731,163.808258,-4.619443,4.124382,167.402359,-1.363707,,,,,,,,,,,,,,,,,,,,,
294,4.900000,6.037296,42.431580,-10.558756,-15.576439,161.091858,-7.466975,-0.351946,0.109407,0.182975,-2.644486,156.758011,175.580719,172.574997,16.785048,164.098770,19.091120,13.935595,-10.411312,-12.858990,163.750763,-11.331415,17.965572,11.437422,-12.810460,-17.992767,163.422852,-6.453321,-82.044533,100.976860,179.973221,21.058735,13.555823,-7.360299,-21.067997,161.858444,-2.795878,78.709389,211.673981,176.009491,18.280523,16.843412,-11.063046,-10.412279,155.329788,-9.265238,79.957390,102.150108,179.668472,-80.186852,210.731750,177.008148,18.471794,163.805954,-4.631555,4.131133,167.400833,-1.372087,,,,,,,,,,,,,,,,,,,,,
295,4.916667,6.034750,42.430523,-10.578478,-15.571436,161.090729,-7.473601,-0.350811,0.108326,0.182499,-2.643516,156.758423,175.580841,172.594177,16.708403,164.088181,19.090874,13.930684,-10.413924,-12.853108,163.747864,-11.338902,17.966515,11.436207,-12.811049,-17.987164,163.422623,-6.460573,-82.043854,100.976944,179.971527,21.055620,13.543166,-7.365766,-21.062759,161.860016,-2.802671,78.710800,211.673706,176.012238,18.281925,16.842287,-11.064460,-10.408806,155.326981,-9.270393,79.957466,102.148399,179.670380,-80.184677,210.732956,177.007050,18.479576,163.800964,-4.643744,4.137592,167.396576,-1.382333,,,,,,,,,,,,,,,,,,,,,
296,4.933333,6.015555,42.459587,-10.582481,-15.564208,161.087448,-7.478280,-0.349954,0.109725,0.182365,-2.643691,156.757767,175.583603,172.590958,16.716173,164.090607,19.091949,13.929478,-10.414619,-12.847813,163.743042,-11.345774,17.967588,11.434647,-12.811814,-17.979422,163.419724,-6.464911,-82.045517,100.975815,179.976074,21.056280,13.542157,-7.366237,-21.053148,161.858505,-2.804845,78.710762,211.672836,176.013840,18.283388,16.841198,-11.065315,-10.402668,155.323242,-9.275574,79.957237,102.148964,179.669769,-80.184700,210.732025,177.015228,18.488300,163.787460,-4.654491,4.145459,167.390488,-1.391327,,,,,,,,,,,,,,,,,,,,,
297,4.950000,6.008474,42.459568,-10.598806,-15.557202,161.086487,-7.485810,-0.351520,0.109391,0.182481,-2.644931,156.757309,175.580917,172.593201,16.734034,164.116425,19.093418,13.927460,-10.414210,-12.840654,163.740295,-11.353946,17.970243,11.434435,-12.811962,-17.971909,163.419586,-6.473125,-82.045624,100.976219,179.972961,21.055389,13.536628,-7.364460,-21.045881,161.860168,-2.812500,78.709412,211.672546,176.010132,18.285511,16.840464,-11.065639,-10.397258,155.320450,-9.281015,79.955635,102.149223,179.667374,-80.185852,210.731461,177.008911,18.496073,163.771500,-4.666555,4.154540,167.384705,-1.401621,,,,,,,,,,,,,,,,,,,,,
298,4.966667,6.016603,42.467216,-10.625594,-15.547464,161.086975,-7.492985,-0.353795,0.108011,0.182712,-2.644367,156.758163,175.578278,172.583939,16.739790,164.122772,19.094540,13.926186,-10.414666,-12.831190,163.738937,-11.361265,17.971035,11.432574,-12.812239,-17.961231,163.421051,-6.480298,-82.043762,100.977913,179.970337,21.055882,13.535436,-7.364721,-21.035101,161.863266,-2.818882,78.709747,211.673782,176.007263,18.287550,16.839632,-11.066476,-10.389874,155.319153,-9.288162,79.958199,102.147827,179.672058,-80.187286,210.732773,177.001221,18.505302,163.759476,-4.677916,4.166442,167.379547,-1.412159,,,,,,,,,,,,,,,,,,,,,
299,4.983333,6.019752,42.458794,-10.648730,-15.537627,161.089081,-7.502520,-0.352898,0.109007,0.182810,-2.644218,156.757660,175.581390,172.568008,16.737497,164.117599,19.097256,13.926756,-10.415800,-12.820463,163.739319,-11.370826,17.974081,11.432984,-12.812769,-17.950783,163.424118,-6.490619,-82.045692,100.976074,179.975464,21.060734,13.540408,-7.366730,-21.025557,161.868103,-2.829218,78.709808,211.673401,176.009827,18.288712,16.836847,-11.067412,-10.381660,155.319153,-9.295672,79.958382,102.148842,179.672577,-80.186234,210.731461,177.008133,18.515759,163.754456,-4.687649,4.180569,167.374985,-1.425344,,,,,,,,,,,,,,,,,,,,,
300,5.000000,6.030437,42.435196,-10.667254,-15.526475,161.090561,-7.512068,-0.352092,0.108977,0.182446,-2.644532,156.758423,175.578659,172.563263,16.742504,164.117630,19.099438,13.926517,-10.416630,-12.808164,163.739883,-11.378497,17.976254,11.432279,-12.813501,-17.939363,163.426315,-6.501169,-82.045113,100.976921,179.972244,21.062580,13.540228,-7.367266,-21.015984,161.871277,-2.840901,78.709831,211.673645,176.007904,18.290993,16.836811,-11.068639,-10.371538,155.319016,-9.302825,79.958054,102.147545,179.670807,-80.186638,210.733627,177.005508,18.527615,163.746689,-4.695278,4.195817,167.371887,-1.437002,,,,,,,,,,,,,,,,,,,,,
301,5.016667,6.038718,42.423717,-10.684719,-15.513479,161.091400,-7.521365,-0.352676,0.109637,0.182348,-2.645079,156.758591,175.579147,172.555023,16.755133,164.128036,19.101162,13.925905,-10.417291,-12.794662,163.740112,-11.386991,17.978140,11.431456,-12.814156,-17.925974,163.427811,-6.511032,-82.044891,100.978455,179.971283,21.062805,13.539185,-7.367627,-21.003616,161.873734,-2.851210,78.709396,211.673660,176.006897,18.294127,16.836849,-11.069597,-10.359309,155.318069,-9.310728,79.955994,102.149948,179.667526,-80.187012,210.733414,177.007111,18.539930,163.734985,-4.701811,4.210063,167.367035,-1.446146,,,,,,,,,,,,,,,,,,,,,
302,5.033333,6.044047,42.441055,-10.703849,-15.498738,161.091644,-7.530007,-0.352882,0.109338,0.182177,-2.644655,156.758743,175.578918,172.550217,16.768803,164.152451,19.101059,13.922959,-10.417729,-12.779858,163.739639,-11.397779,17.978296,11.429366,-12.814881,-17.910404,163.428696,-6.519196,-82.044350,100.977707,179.972122,21.061289,13.533876,-7.366785,-20.987181,161.875778,-2.858162,78.709969,211.673599,176.006897,18.294718,16.835030,-11.070992,-10.346268,155.316833,-9.320289,79.956749,102.147964,179.670471,-80.187256,210.734772,177.007614,18.554003,163.726227,-4.705894,4.224058,167.362900,-1.453507,,,,,,,,,,,,,,,,,,,,,
303,5.050000,6.059452,42.429348,-10.721053,-15.484555,161.092209,-7.540062,-0.352596,0.108735,0.182291,-2.644373,156.758011,175.579788,172.591293,16.807285,164.081696,19.100618,13.920085,-10.420389,-12.763478,163.740067,-11.408013,17.973009,11.417940,-12.820511,-17.895838,163.429779,-6.529529,-82.044556,100.977394,179.971390,21.064667,13.537744,-7.368819,-20.973646,161.877365,-2.869152,78.710152,211.673019,176.008911,18.294970,16.833511,-11.071690,-10.333063,155.316238,-9.329844,79.957138,102.149132,179.669708,-80.187370,210.733627,177.007751,18.567993,163.720917,-4.713333,4.237626,167.358917,-1.460463,,,,,,,,,,,,,,,,,,,,,
304,5.066667,6.064773,42.411205,-10.725358,-15.471279,161.093033,-7.550966,-0.354878,0.107014,0.182219,-2.644928,156.758148,175.575958,172.580185,16.808224,164.086975,19.100864,13.918279,-10.421466,-12.748144,163.740555,-11.418372,17.973345,11.416022,-12.821144,-17.882668,163.430771,-6.541080,-82.044830,100.977814,179.970840,21.064749,13.536264,-7.369823,-20.961746,161.878464,-2.881719,78.709633,211.673065,176.005325,18.295555,16.831694,-11.073267,-10.319717,155.316910,-9.339655,79.957481,102.148102,179.669952,-80.187263,210.734268,176.992767,18.581223,163.718124,-4.720318,4.249536,167.357971,-1.465768,,,,,,,,,,,,,,,,,,,,,
305,5.083333,6.066051,42.424152,-10.732549,-15.457097,161.092850,-7.560663,-0.351650,0.108995,0.182548,-2.644031,156.757278,175.579834,172.578644,16.822001,164.115952,19.102095,13.915868,-10.422153,-12.735105,163.739807,-11.428428,17.975109,11.415012,-12.822202,-17.868088,163.430817,-6.550357,-82.043877,100.977982,179.970047,21.063526,13.530517,-7.369520,-20.946415,161.878952,-2.890177,78.710228,211.672623,176.009476,18.298248,16.830801,-11.074503,-10.306547,155.316284,-9.350019,79.957947,102.147781,179.668671,-80.186150,210.731201,177.006073,18.594873,163.716766,-4.723233,4.262180,167.356628,-1.471269,,,,,,,,,,,,,,,,,,,,,
306,5.100000,6.073252,42.400398,-10.746595,-15.444049,161.094818,-7.573525,-0.352540,0.107697,0.181846,-2.643937,156.757294,175.579926,172.572235,16.827610,164.108078,19.104315,13.913920,-10.422766,-12.720515,163.741150,-11.440336,17.977556,11.412148,-12.822511,-17.854914,163.433380,-6.564260,-82.044434,100.978470,179.969910,21.065035,13.528730,-7.369870,-20.935026,161.882324,-2.905229,78.710991,211.671661,176.010574,18.300863,16.829483,-11.075668,-10.293949,155.316605,-9.360302,79.958328,102.146400,179.672760,-80.186417,210.733063,177.004150,18.608660,163.714890,-4.725104,4.273496,167.355682,-1.476169,,,,,,,,,,,,,,,,,,,,,
307,5.116667,6.065213,42.374290,-10.759693,-15.432482,161.096924,-7.587552,-0.353644,0.108136,0.182054,-2.644309,156.758041,175.577896,172.564819,16.833509,164.115356,19.106846,13.912909,-10.423294,-12.707092,163.741165,-11.453313,17.979851,11.410889,-12.823017,-17.843279,163.436279,-6.580024,-82.045006,100.976608,179.971893,21.067778,13.528318,-7.370070,-20.925320,161.886993,-2.921879,78.710434,211.672714,176.006866,18.303431,16.828157,-11.076574,-10.283088,155.317245,-9.370327,79.957985,102.147041,179.672241,-80.187431,210.734680,177.003494,18.621063,163.712448,-4.730856,4.284982,167.354767,-1.484215,,,,,,,,,,,,,,,,,,,,,
308,5.133333,6.065947,42.357948,-10.770633,-15.421515,161.100388,-7.602061,-0.353919,0.108673,0.182278,-2.644251,156.757568,175.577744,172.526428,16.801401,164.157776,19.110838,13.914715,-10.422215,-12.695001,163.743393,-11.466778,17.988029,11.419031,-12.819275,-17.832184,163.440277,-6.595451,-82.045219,100.976479,179.973297,21.070318,13.527642,-7.369887,-20.915472,161.891937,-2.937955,78.710266,211.672546,176.005692,18.305187,16.826775,-11.077018,-10.272597,155.319901,-9.383082,79.958519,102.146706,179.671524,-80.186646,210.733124,177.001831,18.630869,163.706116,-4.738718,4.296339,167.352631,-1.494306,,,,,,,,,,,,,,,,,,,,,
309,5.150000,6.085205,42.331783,-10.796109,-15.411882,161.104538,-7.617160,-0.351555,0.107954,0.182240,-2.643731,156.757492,175.580811,172.518402,16.804096,164.170288,19.113253,13.913591,-10.422494,-12.682423,163.747055,-11.481303,17.990005,11.417845,-12.819447,-17.822096,163.445297,-6.611476,-82.045174,100.976959,179.973343,21.072248,13.526540,-7.370235,-20.907497,161.897980,-2.955330,78.710815,211.672394,176.012024,18.308598,16.825737,-11.077337,-10.263615,155.321884,-9.396606,79.958549,102.147758,179.670898,-80.185272,210.732315,177.004074,18.640888,163.699371,-4.748553,4.308863,167.350174,-1.506823,,,,,,,,,,,,,,,,,,,,,
310,5.166667,6.082560,42.326706,-10.802431,-15.401634,161.107010,-7.631955,-0.352514,0.108939,0.182588,-2.643948,156.757217,175.579437,172.553329,16.841019,164.132874,19.111937,13.908041,-10.424160,-12.670784,163.748962,-11.496782,17.984316,11.405852,-12.823875,-17.811718,163.448105,-6.626745,-82.043922,100.977814,179.970505,21.072880,13.524027,-7.370670,-20.897549,161.901505,-2.970657,78.710297,211.672638,176.008347,18.309122,16.822906,-11.077750,-10.253722,155.323868,-9.410608,79.958115,102.148422,179.669189,-80.185745,210.731049,177.005173,18.650314,163.690811,-4.757178,4.321457,167.348587,-1.522011,,,,,,,,,,,,,,,,,,,,,
311,5.183333,6.086639,42.358551,-10.823060,-15.389080,161.108093,-7.644530,-0.355513,0.107072,0.182497,-2.644129,156.757050,175.578903,172.506424,16.816038,164.190826,19.115175,13.908987,-10.422882,-12.658839,163.748993,-11.511773,17.991697,11.413337,-12.819860,-17.798096,163.449860,-6.638321,-82.044281,100.977242,179.971573,21.073589,13.522079,-7.370210,-20.882122,161.904510,-2.980176,78.710159,211.672348,176.007584,18.311409,16.820965,-11.078122,-10.243614,155.324005,-9.425521,79.959793,102.146400,179.677155,-80.187103,210.732178,176.999237,18.660351,163.682602,-4.765195,4.333448,167.345459,-1.534086,,,,,,,,,,,,,,,,,,,,,
312,5.200000,6.083369,42.379822,-10.835409,-15.378763,161.108261,-7.657049,-0.353717,0.106595,0.182287,-2.644059,156.757111,175.580399,172.506577,16.817860,164.189606,19.117626,13.908346,-10.423006,-12.649578,163.747726,-11.525744,17.994326,11.412604,-12.819976,-17.787113,163.450516,-6.650384,-82.044479,100.977600,179.971237,21.075621,13.520904,-7.370108,-20.869907,161.906281,-2.990737,78.710426,211.672134,176.011475,18.314184,16.820986,-11.078467,-10.234914,155.323517,-9.439028,79.959663,102.145943,179.677155,-80.186523,210.732315,177.000153,18.671364,163.673737,-4.772883,4.343238,167.343063,-1.545829,,,,,,,,,,,,,,,,,,,,,
313,5.216667,6.084185,42.376633,-10.844573,-15.370395,161.109772,-7.671506,-0.354480,0.106892,0.182299,-2.644418,156.758026,175.576813,172.501770,16.829041,164.203629,19.119265,13.907539,-10.423228,-12.641048,163.747864,-11.539507,17.996092,11.412053,-12.820368,-17.778498,163.452423,-6.665164,-82.045227,100.977875,179.971008,21.076002,13.519520,-7.370092,-20.861641,161.908905,-3.005504,78.710052,211.673050,176.006744,18.316954,16.820501,-11.078743,-10.227177,155.324738,-9.453201,79.958961,102.147209,179.673340,-80.185249,210.733063,176.992920,18.679646,163.666290,-4.782635,4.352392,167.341049,-1.557994,,,,,,,,,,,,,,,,,,,,,
314,5.233333,6.096673,42.364464,-10.872104,-15.363576,161.113205,-7.685500,-0.352991,0.107115,0.181955,-2.642996,156.757248,175.579376,172.497971,16.831253,164.202423,19.121317,13.907407,-10.423013,-12.632733,163.749771,-11.553269,17.998312,11.411820,-12.820062,-17.770973,163.456863,-6.679823,-82.043884,100.977898,179.969788,21.078522,13.520037,-7.369635,-20.855331,161.914902,-3.020535,78.711807,211.671783,176.010406,18.318193,16.819700,-11.078865,-10.222406,155.325989,-9.465438,79.960152,102.145790,179.675583,-80.185959,210.733063,177.003326,18.687057,163.659973,-4.795021,4.359623,167.338943,-1.568735,,,,,,,,,,,,,,,,,,,,,
315,5.250000,6.110785,42.340942,-10.894780,-15.358409,161.117035,-7.700778,-0.351728,0.106758,0.182192,-2.642965,156.758850,175.579605,172.438583,16.852823,164.282623,19.122211,13.904032,-10.424138,-12.625662,163.752609,-11.567384,17.999004,11.410442,-12.820297,-17.765404,163.461533,-6.696057,-82.043968,100.977730,179.970596,21.079353,13.518894,-7.369897,-20.851656,161.920670,-3.037901,78.711632,211.673706,176.012360,18.319887,16.812801,-11.081806,-10.218502,155.327866,-9.478420,79.959213,102.149513,179.670761,-80.185463,210.734695,177.002106,18.694881,163.655441,-4.804677,4.367013,167.338287,-1.578432,,,,,,,,,,,,,,,,,,,,,
316,5.266667,6.134174,42.320824,-10.918896,-15.353788,161.121628,-7.716240,-0.354633,0.106291,0.182425,-2.643515,156.757431,175.578522,172.437943,16.856712,164.283554,19.123312,13.902987,-10.424524,-12.619644,163.756363,-11.580860,17.999832,11.409019,-12.820814,-17.760286,163.466827,-6.711987,-82.044586,100.977692,179.969437,21.080605,13.518244,-7.370166,-20.848228,161.926575,-3.054999,78.710846,211.672638,176.009155,18.321125,16.811737,-11.082187,-10.215563,155.331024,-9.492922,79.959045,102.147972,179.674774,-80.185608,210.731720,176.997955,18.701891,163.651352,-4.811466,4.371863,167.336456,-1.586419,,,,,,,,,,,,,,,,,,,,,
317,5.283333,6.151581,42.283592,-10.937049,-15.352148,161.127411,-7.733027,-0.354582,0.107557,0.182236,-2.643784,156.757034,175.578659,172.434006,16.858047,164.282425,19.124310,13.901917,-10.424712,-12.614892,163.762070,-11.595970,18.001143,11.407905,-12.820784,-17.758558,163.473251,-6.730056,-82.044060,100.976601,179.972580,21.081184,13.517204,-7.370374,-20.849239,161.933594,-3.075126,78.710762,211.671951,176.007538,18.322254,16.810698,-11.082556,-10.214617,155.335007,-9.506577,79.958305,102.147438,179.672150,-80.185753,210.732651,176.998825,18.704758,163.647095,-4.819721,4.375804,167.334824,-1.597649,,,,,,,,,,,,,,,,,,,,,
318,5.300000,6.156869,42.259167,-10.938283,-15.353166,161.132401,-7.748695,-0.351836,0.106872,0.181748,-2.643550,156.757385,175.581192,172.424255,16.860928,164.295502,19.124689,13.900916,-10.425543,-12.614213,163.767700,-11.610651,18.000546,11.406404,-12.821555,-17.759855,163.478287,-6.746557,-82.045219,100.978043,179.970367,21.081985,13.516620,-7.370841,-20.852173,161.938553,-3.093050,78.711472,211.671631,176.013687,18.322998,16.809647,-11.083853,-10.214994,155.339310,-9.520226,79.958206,102.146851,179.674149,-80.184326,210.732605,177.003693,18.705645,163.645905,-4.832011,4.376990,167.335648,-1.608872,,,,,,,,,,,,,,,,,,,,,
319,5.316667,6.148411,42.256256,-10.925713,-15.354951,161.135895,-7.762685,-0.353675,0.105672,0.181736,-2.643458,156.757324,175.579132,172.422333,16.861612,164.290894,19.125366,13.900571,-10.426265,-12.616323,163.772476,-11.625081,18.001198,11.405571,-12.822127,-17.762074,163.481430,-6.760711,-82.043114,100.978348,179.969116,21.082392,13.516405,-7.371618,-20.854399,161.941208,-3.107415,78.711548,211.671585,176.011566,18.324152,16.809761,-11.084661,-10.215567,155.342789,-9.533178,79.958084,102.145943,179.674438,-80.185471,210.733917,176.995499,18.702465,163.648468,-4.847002,4.374525,167.336304,-1.621115,,,,,,,,,,,,,,,,,,,,,
320,5.333333,6.140822,42.270432,-10.906701,-15.358071,161.137405,-7.774310,-0.354907,0.106256,0.182239,-2.644193,156.757309,175.577438,172.415222,16.857901,164.294098,19.125526,13.900134,-10.427244,-12.621080,163.775406,-11.637438,18.000673,11.404679,-12.822872,-17.765608,163.482193,-6.771594,-82.043465,100.976692,179.971024,21.083229,13.516733,-7.372655,-20.856714,161.940796,-3.117759,78.710335,211.672256,176.007858,18.324167,16.808920,-11.085856,-10.217396,155.345444,-9.546119,79.957100,102.147202,179.671997,-80.186462,210.733551,176.993286,18.696987,163.654358,-4.860401,4.369936,167.339111,-1.633322,,,,,,,,,,,,,,,,,,,,,
321,5.350000,6.144810,42.265553,-10.896712,-15.363193,161.138184,-7.786001,-0.352800,0.107035,0.181956,-2.643585,156.757599,175.580673,172.442490,16.888361,164.263763,19.123587,13.896658,-10.429274,-12.625540,163.776779,-11.648220,17.994143,11.394958,-12.827237,-17.771109,163.482498,-6.783083,-82.044769,100.977539,179.972153,21.083151,13.515978,-7.373589,-20.862391,161.940063,-3.129841,78.711227,211.672134,176.012009,18.324291,16.808208,-11.086909,-10.221595,155.347870,-9.559208,79.958649,102.146896,179.674286,-80.185593,210.733368,177.002426,18.693281,163.661957,-4.872698,4.364084,167.340546,-1.644748,,,,,,,,,,,,,,,,,,,,,
322,5.366667,6.169387,42.266975,-10.898760,-15.369264,161.140381,-7.796515,-0.354514,0.106366,0.182029,-2.644097,156.757339,175.578339,172.438187,16.881577,164.262772,19.122944,13.896147,-10.430089,-12.631564,163.779694,-11.656893,17.993122,11.394213,-12.827738,-17.777096,163.484344,-6.792582,-82.044479,100.978127,179.970520,21.083155,13.515763,-7.374444,-20.868311,161.940506,-3.139879,78.710632,211.671997,176.008972,18.323322,16.807610,-11.088025,-10.228257,155.351517,-9.572756,79.957085,102.148125,179.671387,-80.185303,210.732574,176.994827,18.686998,163.664551,-4.882747,4.357842,167.342682,-1.655489,,,,,,,,,,,,,,,,,,,,,
323,5.383333,6.186899,42.268051,-10.897654,-15.377869,161.142838,-7.805701,-0.352427,0.108713,0.181876,-2.644384,156.756378,175.580780,172.433243,16.882635,164.262939,19.121845,13.895125,-10.430403,-12.640248,163.783615,-11.665451,17.992128,11.393057,-12.827887,-17.785723,163.486435,-6.800980,-82.044807,100.977303,179.972549,21.082047,13.515110,-7.374700,-20.876852,161.941391,-3.148716,78.710518,211.670776,176.010101,18.322285,16.806477,-11.088552,-10.236701,155.354492,-9.583807,79.957146,102.145874,179.670578,-80.186066,210.731842,177.005341,18.678047,163.665634,-4.897022,4.349446,167.344070,-1.665211,,,,,,,,,,,,,,,,,,,,,
