Format Version,1.22,Take Name,PM1_cali_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-08 01.42.35.142 PM,Total Frames in Take,88163,Total Exported Frames,22042,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
40,0.666667,4.345215,0.972143,-4.058912,-5.099159,176.758057,-17.550316,-0.333280,0.062060,0.181350,-2.594629,156.774750,175.574127,176.510849,47.035091,-172.010468,15.027133,15.918413,-14.709966
41,0.683333,4.332972,0.958631,-4.070259,-5.090486,176.754349,-17.552740,-0.334928,0.059911,0.182287,-2.595724,156.774063,175.569901,176.508499,47.034725,-172.007690,15.028079,15.918571,-14.710665
42,0.700000,4.313373,0.964319,-4.080558,-5.085176,176.751892,-17.555210,-0.336003,0.060352,0.182254,-2.595236,156.774277,175.571365,176.510544,47.030235,-172.014969,15.028431,15.918568,-14.710565
43,0.716667,,,,,,,,,,,,,,,,,,
44,0.733333,,,,,,,,,,,,,,,,,,
45,0.750000,,,,,,,,,,,,,,,,,,
46,0.766667,4.308035,1.054679,-4.079330,-5.078385,176.751587,-17.566341,-0.334768,0.059952,0.182205,-2.594833,156.772736,175.573151,176.518707,47.042213,-172.001801,15.028704,15.916933,-14.706175
47,0.783333,,,,,,,,,,,,,,,,,,
48,0.800000,,,,,,,,,,,,,,,,,,
49,0.816667,,,,,,,,,,,,,,,,,,
50,0.833333,,,,,,,,,,,,,,,,,,
51,0.850000,,,,,,,,,,,,,,,,,,
52,0.866667,4.302301,1.084985,-4.124891,-5.032923,176.749924,-17.573780,-0.335339,0.059427,0.182529,-2.593901,156.774216,175.570786,176.511124,47.056049,-172.012589,15.032509,15.909788,-14.712040
53,0.883333,4.287040,1.096497,-4.133172,-5.027448,176.749237,-17.573055,-0.336374,0.058947,0.182401,-2.593941,156.773422,175.570892,176.506943,47.059479,-172.014847,15.032734,15.908485,-14.713987
