Format Version,1.22,Take Name,AR2_ten_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-22 11.34.55.361 AM,Total Frames in Take,83890,Total Exported Frames,20973,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
55,0.916667,1.250825,2.582542,-4.341267,-5.249698,165.296738,-17.426092,-0.281454,0.004357,0.191017,-2.570990,156.750229,175.528625,30.766365,72.270500,143.712418,9.214661,11.445394,-13.429231
56,0.933333,1.245588,2.606907,-4.336676,-5.268932,165.296280,-17.418493,-0.280020,-0.000138,0.190000,-2.569994,156.751328,175.525284,30.745058,72.277367,143.739914,9.212893,11.446267,-13.428094
57,0.950000,1.247782,2.637160,-4.334031,-5.287044,165.296860,-17.410740,-0.280573,0.001067,0.189476,-2.571579,156.751831,175.524231,30.736153,72.276726,143.756256,9.211684,11.447452,-13.427287
58,0.966667,1.265102,2.658785,-4.334096,-5.304870,165.299301,-17.403837,-0.279568,0.000445,0.189414,-2.570777,156.751328,175.525543,30.736906,72.282295,143.757965,9.209716,11.448170,-13.426950
59,0.983333,1.282706,2.689397,-4.342613,-5.323175,165.301971,-17.396940,-0.280612,0.002970,0.190076,-2.571395,156.751556,175.527893,30.723690,72.284019,143.777954,9.207897,11.448586,-13.426447
60,1.000000,1.321055,2.719683,-4.356498,-5.343502,165.306824,-17.391018,-0.282133,0.003052,0.190587,-2.571765,156.751724,175.525192,30.719364,72.281929,143.781525,9.206429,11.449594,-13.425931
61,1.016667,,,,,,,,,,,,,,,,,,
62,1.033333,1.372996,2.752173,-4.365691,-5.377832,165.313126,-17.379267,-0.260738,-0.003528,0.172300,-2.595336,156.784790,175.491516,30.591953,72.284729,143.904907,9.204313,11.454816,-13.424309
63,1.050000,1.381300,2.776782,-4.364616,-5.393586,165.315659,-17.375412,-0.262101,-0.000891,0.172015,-2.594562,156.783600,175.498413,30.577974,72.293159,143.922348,9.202960,11.455960,-13.424041
64,1.066667,,,,,,,,,,,,,,,,,,
65,1.083333,1.392413,2.847385,-4.380537,-5.430641,165.323135,-17.375364,-0.272141,0.007512,0.173322,-2.593952,156.781433,175.509399,30.560394,72.301216,143.945572,9.200653,11.458089,-13.424121
66,1.100000,1.398590,2.875890,-4.396572,-5.449216,165.324265,-17.376633,-0.276824,0.011606,0.174511,-2.593531,156.779663,175.513123,30.551252,72.308350,143.953201,9.199209,11.458177,-13.424067
67,1.116667,1.392052,2.900572,-4.404557,-5.467593,165.323685,-17.377811,-0.280920,0.014286,0.175036,-2.593553,156.779175,175.517075,30.576469,72.326141,143.924316,9.197016,11.457617,-13.424452
68,1.133333,1.396321,2.930951,-4.420309,-5.487614,165.321335,-17.379648,-0.283517,0.018771,0.175782,-2.594179,156.778961,175.519501,30.564363,72.351875,143.965698,9.196815,11.460430,-13.422961
69,1.150000,1.393702,2.960306,-4.424279,-5.506572,165.317429,-17.380367,-0.286206,0.021203,0.176185,-2.592131,156.776382,175.528580,-156.221542,-73.427124,28.141983,9.191975,11.458170,-13.423098
70,1.166667,1.384802,3.000126,-4.434586,-5.527729,165.314438,-17.382055,-0.291118,0.024750,0.177089,-2.591785,156.773727,175.533371,-156.242142,-73.436447,28.118059,9.191139,11.459543,-13.422815
