Format Version,1.22,Take Name,CS1_tran,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 11.20.45.254 AM,Total Frames in Take,1053,Total Exported Frames,264,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
125,2.083333,-7.480112,42.991917,0.407386,-12.967202,166.709457,-1.788701,-0.355655,0.097600,0.176226,-2.647046,156.771118,175.581665,176.882736,29.905573,-179.590103,16.312773,14.824634,0.125958,-10.649093,169.287445,-5.960530,15.359659,13.101636,-2.956585,-15.682638,168.775757,-0.978434,-82.039680,101.013649,179.933304,17.302076,13.493471,3.376577,-18.493019,167.195160,2.879645,78.713135,211.677628,176.023697,16.292534,17.897352,-0.045096,-7.024237,161.546631,-3.072200,79.928299,102.163521,179.662750,-80.179291,210.747986,176.986160,20.023212,172.452774,-3.882575,5.636348,176.710266,2.269411,,,,,,,,,,,,,,,,,,,-10.649093,169.287445,-5.960530,,,,,,,,,,,,,,,,,,,,,
126,2.100000,-7.377181,42.736748,0.226196,-12.955395,166.726425,-1.826016,-0.355884,0.097375,0.176765,-2.647785,156.771011,175.581177,176.877090,29.908979,-179.580795,16.315001,14.825733,0.125692,-10.613147,169.298843,-5.987853,15.362104,13.103020,-2.956841,-15.671055,168.797684,-1.029290,-82.039574,101.015213,179.929260,17.303326,13.493956,3.376499,-18.502319,167.223312,2.816046,78.711876,211.678284,176.023315,16.295406,17.898668,-0.045520,-7.015349,161.552917,-3.079663,79.927834,102.164391,179.661896,-80.179703,210.745789,176.983856,20.056299,172.398193,-3.804952,5.659585,176.698547,2.297777,,,,,,,,,,,,,,,,,,,-10.613147,169.298843,-5.987853,,,,,,,,,,,,,,,,,,,,,
127,2.116667,-7.282442,42.528835,0.069969,-12.931429,166.736786,-1.859992,-0.352683,0.097176,0.175978,-2.646675,156.770782,175.586426,176.873703,29.912432,-179.573547,16.316322,14.825551,0.125187,-10.570654,169.303421,-6.010490,15.363452,13.103085,-2.957621,-15.646975,168.812347,-1.074135,-82.040031,101.014709,179.931549,17.304966,13.494203,3.376185,-18.495441,167.243057,2.760557,78.713737,211.676910,176.031906,16.296282,17.897791,-0.045952,-6.994502,161.553986,-3.089745,79.926315,102.164551,179.662704,-80.176987,210.746124,176.994064,20.100952,172.357437,-3.716749,5.682210,176.688843,2.325475,,,,,,,,,,,,,,,,,,,-10.570654,169.303421,-6.010490,,,,,,,,,,,,,,,,,,,,,
128,2.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2.150000,-6.758359,41.463776,-0.771170,-12.949659,166.742859,-1.941258,-0.354426,0.098341,0.176518,-2.647415,156.771210,175.582504,176.835678,29.913876,-179.559998,16.317194,14.820549,0.123248,-10.506421,169.301208,-6.049389,15.365784,13.098089,-2.958619,-15.662344,168.842148,-1.210507,-82.040009,101.013794,179.932159,17.306065,13.491419,3.374851,-18.599428,167.300186,2.568008,78.712494,211.678131,176.024658,16.295925,17.891031,-0.049451,-7.061090,161.521194,-3.044814,79.926575,102.165810,179.659027,-80.178658,210.746521,176.990051,20.170841,172.371490,-3.581357,5.711085,176.678741,2.366865,,,,,,,,,,,,,,,,,,,-10.506421,169.301208,-6.049389,,,,,,,,,,,,,,,,,,,,,
130,2.166667,-6.756211,41.379807,-0.773123,-12.939866,166.740173,-1.955131,-0.356166,0.097429,0.176236,-2.647904,156.770782,175.581894,176.833298,29.908268,-179.560959,16.318172,14.819159,0.122353,-10.491529,169.299103,-6.059813,15.365830,13.096038,-2.959482,-15.653922,168.839050,-1.228305,-82.039970,101.015282,179.930069,17.307426,13.490154,3.374148,-18.596289,167.296600,2.545900,78.712265,211.677307,176.023682,16.297228,17.889965,-0.050571,-7.048812,161.518936,-3.049529,79.925476,102.165314,179.660217,-80.179077,210.746140,176.986069,20.176907,172.360703,-3.550750,5.713513,176.677689,2.377635,,,,,,,,,,,,,,,,,,,-10.491529,169.299103,-6.059813,,,,,,,,,,,,,,,,,,,,,
131,2.183333,-6.766877,41.319733,-0.753923,-12.937908,166.733887,-1.960376,-0.356661,0.098220,0.176653,-2.647885,156.770248,175.583130,176.836517,29.892323,-179.560883,16.318920,14.817135,0.121568,-10.486182,169.293991,-6.062240,15.367295,13.095757,-2.960320,-15.653481,168.831726,-1.236223,-82.039139,101.013733,179.932816,17.306377,13.485092,3.374232,-18.599087,167.288040,2.534949,78.711906,211.677368,176.023331,16.298584,17.888823,-0.051968,-7.044018,161.515015,-3.049099,79.925140,102.165939,179.659943,-80.179665,210.745529,176.988846,20.169405,172.346924,-3.539389,5.708039,176.677826,2.382493,,,,,,,,,,,,,,,,,,,-10.486182,169.293991,-6.062240,,,,,,,,,,,,,,,,,,,,,
132,2.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2.216667,-6.827068,41.337803,-0.634669,-12.940912,166.714127,-1.950861,-0.355460,0.099014,0.176806,-2.648541,156.770447,175.582916,176.824738,29.886208,-179.542191,16.321079,14.815104,0.120438,-10.495502,169.279907,-6.053525,15.368671,13.093890,-2.961279,-15.659298,168.807617,-1.224675,-82.040771,101.013008,179.934021,17.308147,13.482623,3.373197,-18.600681,167.258255,2.547462,78.711082,211.677734,176.023132,16.301926,17.887043,-0.053343,-7.039557,161.503937,-3.043497,79.924980,102.166008,179.657745,-80.179558,210.745239,176.989410,20.159851,172.410431,-3.550458,5.688432,176.691208,2.377558,,,,,,,,,,,,,,,,,,,-10.495502,169.279907,-6.053525,,,,,,,,,,,,,,,,,,,,,
134,2.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2.250000,-6.881283,41.392921,-0.499240,-12.947427,166.693634,-1.935703,-0.357424,0.099145,0.177040,-2.648160,156.771255,175.579865,176.843384,29.870556,-179.544296,16.323597,14.810573,0.119932,-10.511536,169.266464,-6.039846,15.371852,13.091188,-2.961255,-15.668406,168.782211,-1.205056,-82.039108,101.012627,179.935593,17.308750,13.474840,3.371583,-18.602831,167.225677,2.569553,78.711258,211.678909,176.018005,16.305820,17.883913,-0.053146,-7.038446,161.493393,-3.038073,79.925308,102.166710,179.655167,-80.179581,210.747025,176.981720,20.133732,172.453522,-3.591585,5.667740,176.704498,2.365780,,,,,,,,,,,,,,,,,,,-10.511536,169.266464,-6.039846,,,,,,,,,,,,,,,,,,,,,
136,2.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2.283333,-6.968203,41.451614,-0.395101,-12.955722,166.672119,-1.922405,-0.355034,0.097698,0.176324,-2.646639,156.770798,175.583633,176.834442,29.863014,-179.531036,16.324526,14.808032,0.119334,-10.527424,169.247467,-6.030524,15.371995,13.088733,-2.961785,-15.678403,168.757568,-1.189199,-82.039604,101.012268,179.934174,17.309860,13.472256,3.371088,-18.606451,167.198639,2.589363,78.713455,211.677429,176.026123,16.307364,17.881350,-0.053916,-7.041657,161.478653,-3.030086,79.927200,102.165138,179.662186,-80.178917,210.747574,176.991974,20.115360,172.457245,-3.622526,5.653443,176.706177,2.346230,,,,,,,,,,,,,,,,,,,-10.527424,169.247467,-6.030524,,,,,,,,,,,,,,,,,,,,,
138,2.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.316667,-7.044392,41.469376,-0.352557,-12.958093,166.660675,-1.924632,-0.354354,0.098764,0.176581,-2.647552,156.771820,175.582336,176.818115,29.860823,-179.524185,16.325621,14.807022,0.117147,-10.532355,169.233276,-6.035155,15.373129,13.087329,-2.963363,-15.681571,168.745346,-1.192151,-82.040543,101.012596,179.936218,17.310394,13.471484,3.369057,-18.607399,167.188065,2.588816,78.712296,211.678818,176.023956,16.309132,17.880592,-0.056862,-7.042180,161.469955,-3.030825,79.927826,102.165428,179.659180,-80.179420,210.748215,176.988861,20.109661,172.475189,-3.649700,5.647915,176.708649,2.328128,,,,,,,,,,,,,,,,,,,-10.532355,169.233276,-6.035155,,,,,,,,,,,,,,,,,,,,,
140,2.333333,-7.071452,41.462215,-0.354818,-12.957030,166.658096,-1.930774,-0.354200,0.098392,0.176288,-2.646901,156.771500,175.582077,176.812073,29.861061,-179.524536,16.326675,14.806798,0.115545,-10.530846,169.228958,-6.042748,15.373985,13.086599,-2.964819,-15.680573,168.743164,-1.199680,-82.038818,101.013588,179.932526,17.311590,13.471717,3.367658,-18.606905,167.187805,2.581689,78.713226,211.678070,176.024384,16.310287,17.880449,-0.058817,-7.040678,161.466476,-3.033465,79.928192,102.163551,179.661804,-80.179291,210.748535,176.990372,20.111212,172.459763,-3.653026,5.649375,176.706161,2.321231,,,,,,,,,,,,,,,,,,,-10.530846,169.228958,-6.042748,,,,,,,,,,,,,,,,,,,,,
141,2.350000,-7.311002,41.509449,-0.237997,-12.968016,166.661957,-1.956410,-0.355762,0.098696,0.176151,-2.647086,156.770950,175.583298,176.802811,29.861219,-179.518372,16.326921,14.806361,0.113731,-10.545421,169.241852,-6.100421,15.374366,13.086150,-2.966438,-15.693766,168.745239,-1.228465,-82.040474,101.012329,179.937622,17.311106,13.471007,3.366134,-18.614086,167.196472,2.560247,78.713188,211.677368,176.023682,16.311054,17.880215,-0.061085,-7.039472,161.463242,-3.037435,79.928131,102.163246,179.663895,-80.178772,210.748169,176.989532,20.115540,172.439270,-3.649575,5.651402,176.702072,2.315348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2.366667,-7.159682,41.427284,-0.370545,-12.952918,166.651230,-1.947172,-0.355932,0.098346,0.176373,-2.646991,156.771225,175.581375,176.795776,29.861502,-179.516891,16.327091,14.805881,0.112376,-10.521029,169.211685,-6.060892,15.375219,13.085909,-2.967505,-15.676650,168.737915,-1.221386,-82.039871,101.012848,179.933304,17.311317,13.471010,3.364764,-18.605566,167.189438,2.560809,78.713066,211.677933,176.022079,16.310688,17.879202,-0.062718,-7.037555,161.459976,-3.040487,79.928123,102.164368,179.662903,-80.179214,210.747940,176.989838,20.119146,172.427933,-3.648627,5.652330,176.698059,2.308887,,,,,,,,,,,,,,,,,,,-10.521029,169.211685,-6.060892,,,,,,,,,,,,,,,,,,,,,
143,2.383333,-7.209126,41.535107,-0.316310,-12.945157,166.643631,-1.947491,-0.357356,0.099654,0.176856,-2.648661,156.770142,175.580002,176.796326,29.866297,-179.515167,16.326826,14.805071,0.112271,-10.520883,169.203918,-6.067550,15.374189,13.084370,-2.967776,-15.668443,168.729202,-1.216871,-82.040787,101.012383,179.935120,17.310682,13.470000,3.364792,-18.589228,167.180252,2.571410,78.710930,211.677521,176.017487,16.311357,17.879116,-0.062796,-7.028900,161.455566,-3.052604,79.926949,102.163406,179.659988,-80.180717,210.745499,176.985947,20.121803,172.429276,-3.653151,5.651995,176.694565,2.301574,,,,,,,,,,,,,,,,,,,-10.520883,169.203918,-6.067550,,,,,,,,,,,,,,,,,,,,,
144,2.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2.416667,-7.266559,41.525978,-0.293224,-12.949445,166.632584,-1.956164,-0.357654,0.098757,0.176497,-2.647703,156.770630,175.581650,176.789871,29.866068,-179.501617,16.327892,14.803888,0.113404,-10.526431,169.190048,-6.076610,15.375209,13.083671,-2.966679,-15.673484,168.717819,-1.227404,-82.039932,101.011108,179.938477,17.311720,13.468874,3.365871,-18.594233,167.170731,2.561665,78.712219,211.677521,176.020126,16.312519,17.877428,-0.061581,-7.031926,161.445770,-3.056514,79.927002,102.163971,179.662506,-80.179825,210.748001,176.985931,20.114536,172.421051,-3.672391,5.644610,176.691193,2.281904,,,,,,,,,,,,,,,,,,,-10.526431,169.190048,-6.076610,,,,,,,,,,,,,,,,,,,,,
146,2.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2.450000,-7.323547,41.518871,-0.261534,-12.952225,166.622406,-1.966102,-0.357118,0.098330,0.176366,-2.647136,156.770432,175.582520,176.787064,29.859493,-179.492645,16.329741,14.803947,0.114214,-10.530220,169.178299,-6.088114,15.376310,13.083795,-2.965752,-15.677205,168.706924,-1.238844,-82.038727,101.012276,179.935242,17.313837,13.468875,3.366410,-18.597559,167.160980,2.550990,78.712929,211.677139,176.022110,16.314777,17.877443,-0.060620,-7.032234,161.437256,-3.062654,79.928360,102.162277,179.666382,-80.180649,210.748047,176.989929,20.108334,172.422211,-3.687626,5.637712,176.691193,2.266407,,,,,,,,,,,,,,,,,,,-10.530220,169.178299,-6.088114,,,,,,,,,,,,,,,,,,,,,
148,2.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2.483333,-7.363043,41.486855,-0.244872,-12.950577,166.614502,-1.980924,-0.358925,0.098033,0.176548,-2.647863,156.771439,175.580093,176.795090,29.859053,-179.495346,16.329586,14.804193,0.114442,-10.527288,169.169113,-6.102812,15.376721,13.084804,-2.965722,-15.676538,168.698608,-1.256135,-82.039200,101.013077,179.935120,17.313400,13.468427,3.366566,-18.598444,167.153687,2.532928,78.712013,211.678436,176.018387,16.314438,17.877684,-0.060095,-7.028468,161.430435,-3.071725,79.927368,102.164589,179.663803,-80.180840,210.748810,176.982986,20.112816,172.430176,-3.684175,5.635009,176.691086,2.254206,,,,,,,,,,,,,,,,,,,-10.527288,169.169113,-6.102812,,,,,,,,,,,,,,,,,,,,,
150,2.500000,-7.338132,41.435390,-0.291813,-12.954145,166.612747,-1.990744,-0.355645,0.099100,0.176176,-2.647826,156.770035,175.582108,176.796722,29.851902,-179.497711,16.329660,14.804676,0.114566,-10.527343,169.166702,-6.110972,15.375714,13.084716,-2.965650,-15.679778,168.698273,-1.268821,-82.040016,101.011673,179.936310,17.314362,13.469222,3.366690,-18.606119,167.155212,2.517574,78.712425,211.676453,176.022034,16.314581,17.878338,-0.059943,-7.033351,161.424088,-3.073156,79.926262,102.163170,179.659363,-80.179596,210.747437,176.988556,20.113028,172.423294,-3.685606,5.634356,176.689392,2.249742,,,,,,,,,,,,,,,,,,,-10.527343,169.166702,-6.110972,,,,,,,,,,,,,,,,,,,,,
151,2.516667,-7.340793,41.418777,-0.299411,-12.956604,166.613190,-1.999715,-0.355479,0.100028,0.176174,-2.647771,156.769760,175.582947,176.796463,29.848408,-179.499985,16.328697,14.805020,0.114334,-10.528626,169.166901,-6.119967,15.375254,13.085437,-2.965565,-15.682324,168.698975,-1.278892,-82.040298,101.011505,179.937790,17.313339,13.469492,3.366232,-18.609898,167.156616,2.506831,78.712494,211.676163,176.021698,16.313263,17.878464,-0.060243,-7.035391,161.423569,-3.079396,79.926117,102.163223,179.658981,-80.179024,210.746582,176.991684,20.111040,172.416016,-3.687471,5.631875,176.688263,2.245361,,,,,,,,,,,,,,,,,,,-10.528626,169.166901,-6.119967,,,,,,,,,,,,,,,,,,,,,
152,2.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2.550000,-7.358675,41.401203,-0.287321,-12.965801,166.613068,-2.015159,-0.356682,0.099192,0.176441,-2.647758,156.771606,175.579269,176.799500,29.838488,-179.510559,16.327377,14.805515,0.113867,-10.537463,169.167343,-6.135714,15.373929,13.085811,-2.965614,-15.692136,168.698456,-1.295468,-82.040154,101.012711,179.935165,17.312479,13.470054,3.365453,-18.620480,167.156158,2.489689,78.712250,211.678406,176.018066,16.311571,17.879068,-0.060807,-7.043056,161.423767,-3.091496,79.926437,102.165482,179.656555,-80.179451,210.748672,176.984558,20.103350,172.418350,-3.697884,5.623641,176.686310,2.233815,,,,,,,,,,,,,,,,,,,-10.537463,169.167343,-6.135714,,,,,,,,,,,,,,,,,,,,,
154,2.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.600000,-7.399018,41.379169,-0.246338,-12.977266,166.603485,-2.029604,-0.355215,0.098231,0.175841,-2.647089,156.769745,175.583511,176.802856,29.844709,-179.512314,16.325411,14.805080,0.114000,-10.549322,169.158340,-6.150103,15.371801,13.085057,-2.965773,-15.705037,168.687454,-1.311248,-82.040398,101.011482,179.935760,17.310812,13.470006,3.365642,-18.633667,167.144318,2.473351,78.713463,211.675690,176.025085,16.309570,17.878641,-0.060490,-7.050992,161.417130,-3.102720,79.925957,102.162933,179.661316,-80.178070,210.747223,176.990814,20.086046,172.420502,-3.710902,5.604682,176.686966,2.218807,,,,,,,,,,,,,,,,,,,-10.549322,169.158340,-6.150103,,,,,,,,,,,,,,,,,,,,,
157,2.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2.650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2.666667,-7.464306,41.307442,-0.189034,-12.984159,166.585297,-2.041784,-0.356645,0.099658,0.176379,-2.647318,156.770004,175.581604,176.804489,29.862469,-179.516296,16.324034,14.802747,0.116089,-10.554398,169.140656,-6.160414,15.371270,13.082515,-2.964177,-15.714637,168.667145,-1.327549,-82.039093,101.012024,179.937363,17.309172,13.468271,3.368119,-18.646198,167.123169,2.454437,78.712753,211.676712,176.019760,16.307528,17.875875,-0.058322,-7.052191,161.403503,-3.105026,79.925690,102.163803,179.656891,-80.178017,210.746506,176.986023,20.072723,172.436554,-3.698283,5.581412,176.690750,2.212650,,,,,,,,,,,,,,,,,,,-10.554398,169.140656,-6.160414,,,,,,,,,,,,,,,,,,,,,
161,2.683333,-7.480675,41.293564,-0.186477,-12.984938,166.581772,-2.041690,-0.355735,0.100678,0.176431,-2.647576,156.769867,175.583511,176.808884,29.864948,-179.524033,16.322861,14.801865,0.115751,-10.554159,169.136459,-6.160915,15.370978,13.081982,-2.964438,-15.715720,168.663620,-1.328632,-82.040146,101.010765,179.940887,17.307152,13.466653,3.367882,-18.648071,167.120438,2.453058,78.712456,211.676651,176.021088,16.306206,17.875263,-0.058771,-7.052046,161.399979,-3.102249,79.925301,102.164063,179.656082,-80.177803,210.746338,176.990128,20.072311,172.431870,-3.688848,5.578697,176.688370,2.216053,,,,,,,,,,,,,,,,,,,-10.554159,169.136459,-6.160915,,,,,,,,,,,,,,,,,,,,,
162,2.700000,-7.491019,41.277241,-0.190397,-12.984009,166.577713,-2.038719,-0.354309,0.099653,0.175976,-2.647148,156.770203,175.584717,176.809357,29.871542,-179.520248,16.322372,14.801249,0.116415,-10.552304,169.131271,-6.157374,15.370080,13.080956,-2.964024,-15.714968,168.659744,-1.326920,-82.039574,101.011864,179.937927,17.306679,13.466297,3.368535,-18.648436,167.117447,2.454270,78.713295,211.676315,176.025131,16.306250,17.874905,-0.057898,-7.051137,161.395599,-3.096229,79.925522,102.162918,179.660126,-80.177315,210.747009,176.993469,20.075073,172.427597,-3.674614,5.579042,176.685165,2.221316,,,,,,,,,,,,,,,,,,,-10.552304,169.131271,-6.157374,,,,,,,,,,,,,,,,,,,,,
163,2.716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2.733333,-7.485481,41.281631,-0.190033,-12.978360,166.571274,-2.025638,-0.358347,0.099939,0.176587,-2.648413,156.770218,175.580292,176.813782,29.873314,-179.531601,16.319687,14.799181,0.116949,-10.547034,169.126205,-6.145680,15.367864,13.078690,-2.963379,-15.709254,168.653244,-1.313420,-82.039520,101.011719,179.938507,17.304691,13.465055,3.368805,-18.642439,167.110596,2.467839,78.711456,211.677246,176.016418,16.302322,17.872204,-0.057223,-7.044832,161.388260,-3.083336,79.924911,102.163971,179.657227,-80.179840,210.746948,176.983215,20.079922,172.423157,-3.646982,5.580401,176.682480,2.240241,,,,,,,,,,,,,,,,,,,-10.547034,169.126205,-6.145680,,,,,,,,,,,,,,,,,,,,,
165,2.750000,-7.479822,41.283039,-0.185231,-12.975746,166.570328,-2.017433,-0.356165,0.100414,0.176118,-2.647738,156.770508,175.583908,176.819504,29.868465,-179.541199,16.319508,14.799295,0.116519,-10.544935,169.125900,-6.136715,15.368171,13.079256,-2.963908,-15.706740,168.652039,-1.304806,-82.039299,101.013672,179.936035,17.304859,13.464970,3.368584,-18.639711,167.108627,2.476312,78.712570,211.676834,176.021454,16.301407,17.872137,-0.057749,-7.042032,161.387924,-3.076214,79.924416,102.164551,179.658890,-80.179230,210.747025,176.995056,20.082819,172.429489,-3.633887,5.582003,176.684418,2.250463,,,,,,,,,,,,,,,,,,,-10.544935,169.125900,-6.136715,,,,,,,,,,,,,,,,,,,,,
166,2.766667,-7.448313,41.284580,-0.193012,-12.973687,166.571487,-2.009034,-0.355608,0.100532,0.176230,-2.647970,156.769653,175.584000,176.820389,29.878841,-179.545135,16.317234,14.796565,0.117283,-10.542162,169.128708,-6.127608,15.365073,13.074928,-2.962992,-15.704453,168.653152,-1.295411,-82.039505,101.012405,179.937500,17.302626,13.463116,3.368869,-18.637535,167.108307,2.485035,78.712250,211.676147,176.021927,16.299978,17.870138,-0.056736,-7.040433,161.389053,-3.070509,79.924896,102.162506,179.659607,-80.178627,210.745834,176.992981,20.086681,172.438004,-3.620929,5.584594,176.684113,2.261823,,,,,,,,,,,,,,,,,,,-10.542162,169.128708,-6.127608,,,,,,,,,,,,,,,,,,,,,
167,2.783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2.800000,-7.415478,41.310261,-0.203412,-12.969528,166.572891,-1.988065,-0.362332,0.099879,0.176883,-2.649708,156.768280,175.578918,176.821655,29.876873,-179.548676,16.315729,14.794692,0.117271,-10.537830,169.130035,-6.106025,15.364291,13.073614,-2.962912,-15.699586,168.654770,-1.272334,-82.039368,101.012192,179.937164,17.301241,13.461265,3.368813,-18.631353,167.108780,2.508663,78.709862,211.675735,176.011307,16.297649,17.867718,-0.056776,-7.037960,161.391373,-3.056306,79.923622,102.163338,179.658417,-80.181152,210.743713,176.977325,20.086296,172.436615,-3.606439,5.588321,176.682724,2.283996,,,,,,,,,,,,,,,,,,,-10.537830,169.130035,-6.106025,,,,,,,,,,,,,,,,,,,,,
169,2.816667,-7.376177,41.157551,-0.281723,-12.978250,166.577774,-1.983896,-0.359264,0.100901,0.176860,-2.649548,156.770508,175.579880,176.827896,29.868555,-179.566162,16.314178,14.793861,0.116692,-10.536110,169.132797,-6.093592,15.363050,13.072732,-2.963335,-15.708876,168.661652,-1.276190,-82.039009,101.012840,179.938797,17.299875,13.460086,3.368454,-18.652170,167.118454,2.496985,78.710075,211.677902,176.013763,16.295588,17.867260,-0.057688,-7.048381,161.391098,-3.032488,79.924049,102.164391,179.655792,-80.181267,210.746948,176.981537,20.086653,172.431702,-3.600252,5.591151,176.682037,2.293694,,,,,,,,,,,,,,,,,,,-10.536110,169.132797,-6.093592,,,,,,,,,,,,,,,,,,,,,
170,2.833333,-7.357647,41.178162,-0.285766,-12.975420,166.578018,-1.972219,-0.357742,0.100320,0.176705,-2.648277,156.769836,175.581299,176.828903,29.866615,-179.558243,16.311951,14.793591,0.115357,-10.534269,169.133469,-6.081611,15.361092,13.073437,-2.964928,-15.705591,168.661957,-1.262980,-82.038773,101.013161,179.936646,17.297756,13.459470,3.367188,-18.647717,167.118011,2.510798,78.711472,211.677032,176.017456,16.293148,17.866533,-0.058838,-7.046648,161.391541,-3.024793,79.924896,102.163651,179.657074,-80.178894,210.744980,176.984222,20.089554,172.433594,-3.591466,5.595425,176.679947,2.303308,,,,,,,,,,,,,,,,,,,-10.534269,169.133469,-6.081611,,,,,,,,,,,,,,,,,,,,,
171,2.850000,-7.340459,41.188820,-0.294494,-12.973295,166.578491,-1.962286,-0.358555,0.099075,0.176617,-2.649146,156.770737,175.581360,176.832230,29.862875,-179.565002,16.311302,14.794562,0.115071,-10.532406,169.133972,-6.070906,15.360504,13.074459,-2.965268,-15.703060,168.662674,-1.252168,-82.039551,101.013863,179.936295,17.297533,13.460526,3.367008,-18.644758,167.118362,2.521802,78.710670,211.677795,176.018524,16.291801,17.867216,-0.059147,-7.045809,161.391861,-3.017330,79.924736,102.164063,179.660843,-80.180786,210.746979,176.982849,20.093037,172.437561,-3.586143,5.599967,176.679062,2.311313,,,,,,,,,,,,,,,,,,,-10.532406,169.133972,-6.070906,,,,,,,,,,,,,,,,,,,,,
