Format Version,1.22,Take Name,BRS2 Stand10min,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 02.59.21.496 PM,Total Frames in Take,79990,Total Exported Frames,19998,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
77,1.283333,18.777185,-3.671191,5.962886,-3.228211,165.524536,-15.464211,-0.079524,0.915813,0.360837,1.692469,155.794113,174.701340,-9.852228,-32.456722,-13.703085,15.359810,13.261639,-13.650613
78,1.300000,18.787756,-3.684902,5.939695,-3.225024,165.524216,-15.458078,-0.078262,0.916264,0.360539,1.692206,155.793655,174.704895,-9.848016,-32.457706,-13.684747,15.357971,13.262142,-13.651898
79,1.316667,18.804468,-3.694289,5.922100,-3.222585,165.525192,-15.452003,-0.078639,0.916208,0.360827,1.692256,155.793900,174.702911,172.709778,32.601406,-169.076279,15.353708,13.263380,-13.654518
80,1.333333,18.810991,-3.699799,5.907857,-3.221612,165.525742,-15.445047,-0.080657,0.916048,0.360593,1.692141,155.793945,174.700958,172.712646,32.599380,-169.090225,15.352093,13.264416,-13.655907
81,1.350000,18.809004,-3.694934,5.895837,-3.221830,165.524261,-15.437205,-0.078341,0.916826,0.360733,1.692504,155.793900,174.703232,172.717300,32.593399,-169.107239,15.350288,13.264961,-13.657125
82,1.366667,18.805023,-3.693340,5.883041,-3.224031,165.521301,-15.427065,-0.078538,0.917481,0.360647,1.692689,155.793640,174.703125,172.614731,32.668743,-169.035919,15.350591,13.271102,-13.655829
83,1.383333,18.810989,-3.697436,5.878384,-3.226877,165.519226,-15.417264,-0.077721,0.916612,0.360850,1.691744,155.794846,174.700348,172.736465,32.588467,-169.138550,15.347295,13.266211,-13.658537
84,1.400000,18.826769,-3.694468,5.879379,-3.228723,165.519409,-15.406723,-0.080205,0.916368,0.361023,1.691755,155.794983,174.698349,172.635574,32.662815,-169.056610,15.347287,13.272352,-13.655722
85,1.416667,18.857288,-3.711270,5.891833,-3.229418,165.521973,-15.395445,-0.079535,0.916220,0.360938,1.691879,155.793945,174.699814,172.646667,32.656006,-169.068329,15.346570,13.273722,-13.655252
86,1.433333,18.879604,-3.728410,5.902519,-3.228844,165.525360,-15.384683,-0.080105,0.916656,0.361074,1.691727,155.794373,174.700485,172.658615,32.658958,-169.076721,15.345557,13.274540,-13.654107
87,1.450000,18.901348,-3.752809,5.908828,-3.227857,165.528519,-15.373344,-0.081310,0.916202,0.360764,1.691571,155.794556,174.700241,172.667175,32.662117,-169.082367,15.343600,13.274762,-13.653040
88,1.466667,18.928150,-3.776634,5.915116,-3.227234,165.529678,-15.360501,-0.080393,0.917100,0.360530,1.691986,155.794662,174.700500,172.684967,32.664146,-169.106705,15.342554,13.276228,-13.652733
89,1.483333,18.922558,-3.786764,5.920827,-3.227280,165.530182,-15.347630,-0.080711,0.918010,0.360860,1.691747,155.794312,174.700546,172.680267,32.619862,-169.080917,15.340534,13.278495,-13.651676
90,1.500000,18.939823,-3.799160,5.930143,-3.229525,165.532333,-15.336204,-0.079188,0.918067,0.361174,1.691543,155.794342,174.701828,172.687866,32.613335,-169.087448,15.338868,13.279089,-13.651167
