Format Version,1.22,Take Name,BJS2 stand10min,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 03.47.42.947 PM,Total Frames in Take,76769,Total Exported Frames,19193,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18145,302.416667,4.393995,-5.037653,7.552840,-1.720782,157.478928,-21.337898,-0.071482,0.916908,0.359262,1.689979,155.791122,174.701477,-17.193283,-25.263065,-6.273737,19.121204,8.166485,-15.482274
18146,302.433333,4.404229,-5.163716,7.481942,-1.642607,157.498505,-21.318121,-0.071522,0.916263,0.359304,1.690851,155.789993,174.703293,-17.048040,-25.334999,-6.356876,19.120674,8.155671,-15.450494
18147,302.450000,4.395209,-5.255038,7.368724,-1.565189,157.508713,-21.292868,-0.072301,0.917085,0.359405,1.690578,155.790543,174.702042,-16.984795,-25.385399,-6.537229,19.117966,8.143319,-15.418064
18148,302.466667,4.365487,-5.317189,7.279635,-1.499552,157.509109,-21.265327,-0.071465,0.919010,0.359668,1.690505,155.789551,174.703613,-16.890541,-25.441351,-6.639943,19.115458,8.135352,-15.380242
18149,302.483333,4.300696,-5.346631,7.193214,-1.439314,157.499039,-21.231419,-0.070719,0.919840,0.359756,1.690126,155.789917,174.703232,-16.794020,-25.464359,-6.745893,19.113874,8.125636,-15.349727
18150,302.500000,4.228888,-5.364666,7.109499,-1.385394,157.479721,-21.190699,-0.074432,0.919760,0.360024,1.690012,155.789490,174.702911,-16.705858,-25.511635,-6.853305,19.112276,8.117301,-15.322295
18151,302.516667,4.132384,-5.336891,7.049199,-1.333596,157.458267,-21.148504,-0.074748,0.919140,0.360045,1.690173,155.789215,174.701874,-16.650150,-25.525721,-6.952008,19.112082,8.108775,-15.297567
18152,302.533333,4.083348,-5.330922,7.003664,-1.277178,157.440109,-21.106165,-0.076700,0.917544,0.360355,1.690016,155.789413,174.699982,-16.672066,-25.548164,-7.100037,19.118124,8.103187,-15.274220
18153,302.550000,4.028273,-5.344926,6.951968,-1.215317,157.429642,-21.069454,-0.073086,0.919281,0.359836,1.689792,155.789551,174.701523,-16.625912,-25.575687,-7.162982,19.125872,8.100916,-15.255858
18154,302.566667,4.011423,-5.374813,6.874301,-1.155715,157.427002,-21.036821,-0.074595,0.917685,0.359294,1.690625,155.790390,174.700653,-16.611917,-25.619431,-7.267148,19.133324,8.095374,-15.241970
18155,302.583333,3.990524,-5.404065,6.782932,-1.102248,157.429169,-21.006386,-0.073874,0.917412,0.359347,1.690910,155.789841,174.701340,-16.623505,-25.681297,-7.364437,19.143042,8.092180,-15.228562
18156,302.600000,3.972052,-5.405524,6.689640,-1.053301,157.437744,-20.980940,-0.073766,0.917290,0.359160,1.690864,155.789536,174.701035,-16.736032,-25.745010,-7.573544,19.151493,8.083297,-15.214512
18157,302.616667,3.957004,-5.448352,6.637084,-0.997689,157.446747,-20.955381,-0.072430,0.918531,0.359649,1.690237,155.789764,174.701965,-16.751469,-25.853056,-7.625463,19.159273,8.082909,-15.193689
18158,302.633333,3.948846,-5.466136,6.647536,-0.939844,157.454163,-20.931049,-0.073863,0.917334,0.359543,1.691131,155.789810,174.701721,-16.786333,-25.926477,-7.707068,19.160732,8.075203,-15.178098
18159,302.650000,3.972194,-5.529943,6.680125,-0.880652,157.459930,-20.907091,-0.071238,0.918262,0.359345,1.690638,155.790466,174.704132,-16.822065,-25.980988,-7.779820,19.168217,8.067257,-15.168990
18160,302.666667,3.985110,-5.546841,6.705271,-0.831650,157.461304,-20.885618,-0.075784,0.917422,0.360160,1.690394,155.789581,174.701279,-16.859407,-25.979790,-7.883891,19.176399,8.057198,-15.167061
18161,302.683333,3.991979,-5.566616,6.706479,-0.791632,157.460632,-20.865110,-0.076404,0.918377,0.359930,1.690515,155.789612,174.699844,-16.890154,-26.009090,-7.975309,19.186014,8.049232,-15.163067
18162,302.700000,3.997910,-5.553687,6.702835,-0.758414,157.460709,-20.847950,-0.076227,0.916920,0.359849,1.690887,155.789795,174.700256,-16.882151,-26.019558,-8.031322,19.188438,8.043792,-15.154778
18163,302.716667,4.005035,-5.521954,6.706384,-0.724948,157.464783,-20.836531,-0.074776,0.919495,0.359716,1.690854,155.789307,174.701447,-16.889517,-26.020546,-8.140681,19.186737,8.035583,-15.146059
18164,302.733333,4.002666,-5.505719,6.727088,-0.684560,157.473450,-20.827385,-0.073181,0.916916,0.359617,1.690828,155.790237,174.700745,-16.854321,-25.998898,-8.188037,19.183353,8.029571,-15.141734
18165,302.750000,4.028225,-5.487560,6.750769,-0.643686,157.485046,-20.819147,-0.076776,0.916747,0.360106,1.690590,155.789886,174.698990,-16.773285,-25.973742,-8.201974,19.181200,8.024983,-15.138064
18166,302.766667,4.046179,-5.462572,6.741778,-0.604790,157.498596,-20.813305,-0.077612,0.915712,0.359925,1.690212,155.789902,174.699539,-16.760162,-25.964890,-8.303563,19.179607,8.014912,-15.131910
18167,302.783333,4.076497,-5.448618,6.745564,-0.563640,157.508881,-20.805584,-0.076661,0.917505,0.360296,1.689996,155.789047,174.699371,-16.739487,-25.996119,-8.390195,19.181026,8.003655,-15.121119
18168,302.800000,4.089737,-5.459828,6.748884,-0.517135,157.514114,-20.795008,-0.075624,0.916715,0.359834,1.689875,155.788376,174.700745,-16.777933,-26.063669,-8.512445,19.186691,7.994675,-15.106797
18169,302.816667,4.077359,-5.461851,6.763334,-0.465782,157.512878,-20.781746,-0.075147,0.916931,0.359942,1.690028,155.788727,174.701721,-16.794174,-26.108896,-8.623210,19.190641,7.982698,-15.094995
18170,302.833333,4.072644,-5.486962,6.783298,-0.406404,157.506577,-20.762522,-0.073732,0.918134,0.359596,1.691109,155.789520,174.702423,-16.849249,-26.136524,-8.765263,19.192581,7.971048,-15.086563
18171,302.850000,4.058486,-5.483979,6.782266,-0.347604,157.491364,-20.736269,-0.071830,0.919034,0.359649,1.691243,155.789261,174.703247,-16.875473,-26.137070,-8.851786,19.193220,7.959957,-15.081094
18172,302.866667,4.007941,-5.492392,6.775214,-0.284988,157.467270,-20.702002,-0.075357,0.916990,0.359512,1.691024,155.788834,174.700302,-16.853725,-26.172092,-8.939141,19.195162,7.950154,-15.072889
18173,302.883333,3.954650,-5.510843,6.807999,-0.215072,157.437134,-20.665037,-0.077259,0.917913,0.360373,1.690317,155.789154,174.697845,-16.868082,-26.194405,-9.072804,19.196289,7.933682,-15.065434
18174,302.900000,3.909184,-5.551121,6.849654,-0.134263,157.412231,-20.626835,-0.075710,0.918540,0.360092,1.690710,155.789536,174.699982,-16.889742,-26.228992,-9.207150,19.197044,7.917921,-15.055429
18175,302.916667,3.911116,-5.589218,6.929494,-0.049465,157.400436,-20.592520,-0.073500,0.918714,0.359915,1.690802,155.789047,174.703018,-16.873291,-26.316042,-9.389879,19.196867,7.895595,-15.046784
18176,302.933333,3.939330,-5.587570,6.995733,0.030789,157.400009,-20.564812,-0.073079,0.919233,0.360063,1.690400,155.789688,174.701294,-16.852320,-26.400036,-9.513513,19.197182,7.873568,-15.042834
18177,302.950000,3.993320,-5.567373,7.043369,0.105617,157.402298,-20.540592,-0.077172,0.918938,0.360683,1.689782,155.788879,174.699326,-16.976131,-26.380560,-9.871883,19.195396,7.830637,-15.051312
18178,302.966667,4.050445,-5.548289,7.097416,0.176294,157.402451,-20.515881,-0.072577,0.919051,0.359504,1.690843,155.790085,174.701889,-16.979799,-26.452343,-10.077018,19.202065,7.808522,-15.047643
18179,302.983333,4.084675,-5.534934,7.150534,0.244924,157.399734,-20.490944,-0.070065,0.919966,0.359733,1.690459,155.790833,174.702911,-16.990461,-26.501179,-10.307991,19.206127,7.774818,-15.048656
18180,303.000000,4.124063,-5.523077,7.205596,0.319645,157.392578,-20.462458,-0.072401,0.917889,0.359812,1.691052,155.790848,174.701508,-16.933294,-26.642881,-10.446625,19.216351,7.756265,-15.051571
18181,303.016667,4.145157,-5.535600,7.267817,0.398415,157.374680,-20.431404,-0.075830,0.916717,0.360566,1.689958,155.789581,174.698090,-16.928974,-26.695801,-10.693233,19.227596,7.724072,-15.056531
18182,303.033333,4.101496,-5.563168,7.292315,0.482172,157.350235,-20.395857,-0.078575,0.917103,0.360789,1.689971,155.789200,174.696732,-16.955448,-26.752142,-10.919844,19.244463,7.703383,-15.062051
18183,303.050000,4.086336,-5.620773,7.354689,0.576619,157.321304,-20.355482,-0.077395,0.917427,0.360203,1.689780,155.789154,174.697632,-17.013945,-26.812862,-11.138594,19.261930,7.677782,-15.066237
18184,303.066667,4.054695,-5.698215,7.417593,0.685354,157.292450,-20.313431,-0.077084,0.916974,0.359766,1.690198,155.790039,174.698959,-17.116219,-26.825357,-11.356894,19.278477,7.653922,-15.065932
18185,303.083333,4.017811,-5.791673,7.483229,0.804383,157.267868,-20.273209,-0.075134,0.919141,0.360334,1.690008,155.789597,174.699905,-17.268785,-26.852596,-11.605827,19.297596,7.632825,-15.061625
18186,303.100000,4.016812,-5.901852,7.551378,0.928257,157.249146,-20.234476,-0.077428,0.919300,0.360369,1.689823,155.789001,174.700241,-17.511372,-26.847591,-11.916465,19.317930,7.612676,-15.058242
18187,303.116667,4.025194,-6.008639,7.599003,1.051744,157.238785,-20.198364,-0.074329,0.917582,0.359698,1.691190,155.789841,174.700912,-17.670511,-26.887917,-12.089116,19.338879,7.597445,-15.053682
18188,303.133333,4.034140,-6.074742,7.633565,1.175362,157.232651,-20.169966,-0.075595,0.918808,0.359708,1.690312,155.788635,174.702240,-17.813643,-26.860798,-12.286525,19.364862,7.582390,-15.042377
18189,303.150000,4.048964,-6.145168,7.632565,1.287631,157.227707,-20.142706,-0.074395,0.918274,0.360012,1.690472,155.789139,174.701187,-18.046108,-26.881714,-12.545713,19.394535,7.567912,-15.030195
18190,303.166667,4.081754,-6.182461,7.624748,1.394571,157.216034,-20.121088,-0.073976,0.918732,0.360233,1.689956,155.789001,174.701996,-18.231092,-26.946079,-12.807835,19.420403,7.545419,-15.019480
18191,303.183333,4.102517,-6.193640,7.619664,1.493503,157.199127,-20.103025,-0.073236,0.918191,0.360103,1.690371,155.789673,174.702240,-18.376604,-26.978193,-13.104494,19.443489,7.523184,-15.011700
18192,303.200000,4.117770,-6.198495,7.615669,1.595616,157.170242,-20.080208,-0.073114,0.918173,0.359786,1.689572,155.789017,174.701614,-18.438526,-27.039671,-13.351399,19.467514,7.497109,-15.001128
18193,303.216667,4.091256,-6.208917,7.631898,1.706149,157.135620,-20.055922,-0.078191,0.917673,0.360469,1.688462,155.788239,174.698410,-18.492973,-27.083429,-13.570936,19.487404,7.472704,-14.998649
18194,303.233333,4.062883,-6.215968,7.686947,1.821508,157.094879,-20.027225,-0.078694,0.915817,0.359962,1.689094,155.789749,174.696793,-18.591129,-27.111448,-13.848779,19.510460,7.447302,-14.997740
18195,303.250000,4.038582,-6.211503,7.724071,1.940449,157.057480,-20.001749,-0.076025,0.918123,0.359613,1.689552,155.788940,174.699875,-18.578228,-27.100317,-14.024718,19.530453,7.427555,-15.005369
18196,303.266667,4.039959,-6.193833,7.757713,2.061385,157.029190,-19.980021,-0.072200,0.917943,0.359549,1.689790,155.790192,174.701553,-18.592705,-27.118340,-14.230892,19.552235,7.409432,-15.015846
18197,303.283333,4.076160,-6.188807,7.779931,2.190930,157.008072,-19.963102,-0.077263,0.917771,0.360210,1.689136,155.788254,174.698395,-18.593229,-27.052315,-14.397974,19.575748,7.392606,-15.030174
18198,303.300000,4.158607,-6.197799,7.813140,2.330208,156.988220,-19.945580,-0.075301,0.917857,0.359864,1.689871,155.789215,174.698792,-18.572191,-26.966715,-14.519860,19.600073,7.380221,-15.045246
18199,303.316667,4.184617,-6.222370,7.823267,2.480815,156.967896,-19.927479,-0.074050,0.917856,0.359464,1.689843,155.789688,174.700211,-18.585367,-26.861109,-14.680315,19.621264,7.367185,-15.059914
18200,303.333333,4.212282,-6.277128,7.836392,2.639273,156.940704,-19.902842,-0.073879,0.918149,0.359767,1.690213,155.789642,174.700531,-18.508865,-26.776493,-14.781165,19.639986,7.354888,-15.072107
18201,303.350000,4.217605,-6.315963,7.834654,2.802349,156.914490,-19.879719,-0.076368,0.917940,0.359921,1.690305,155.788376,174.701691,-18.553759,-26.731981,-15.009889,19.657890,7.335845,-15.076468
18202,303.366667,4.245004,-6.349901,7.832477,2.966998,156.889389,-19.862131,-0.073744,0.919697,0.359908,1.690361,155.789734,174.702606,-18.587200,-26.686584,-15.225318,19.673603,7.313620,-15.075072
18203,303.383333,4.285074,-6.390214,7.849388,3.138257,156.863220,-19.847511,-0.074777,0.918484,0.359850,1.690221,155.789322,174.699448,-18.519274,-26.679976,-15.350884,19.688852,7.295207,-15.067175
18204,303.400000,4.325021,-6.441328,7.884762,3.314518,156.833618,-19.838705,-0.075269,0.917997,0.359583,1.690189,155.788773,174.700851,-18.567488,-26.651062,-15.568439,19.704966,7.276408,-15.059999
18205,303.416667,4.359891,-6.481143,7.918869,3.493657,156.798920,-19.833319,-0.074403,0.919079,0.359932,1.690095,155.788284,174.702484,-18.612616,-26.637972,-15.793008,19.715660,7.250770,-15.049380
18206,303.433333,4.383413,-6.513697,7.949064,3.673697,156.754898,-19.828791,-0.074221,0.917918,0.360102,1.690002,155.788406,174.701538,-18.642506,-26.622702,-15.978678,19.727415,7.223970,-15.041785
18207,303.450000,4.378109,-6.568486,7.960217,3.853532,156.699097,-19.820572,-0.071085,0.918973,0.359310,1.690911,155.789536,174.703888,-18.781420,-26.579649,-16.247263,19.742847,7.198788,-15.036221
18208,303.466667,4.349647,-6.619361,7.958898,4.029940,156.632095,-19.811811,-0.076282,0.918635,0.359859,1.689983,155.789612,174.698654,-18.829674,-26.610527,-16.412821,19.763842,7.180931,-15.028580
18209,303.483333,4.311835,-6.654862,7.958935,4.196835,156.559219,-19.806410,-0.076472,0.917407,0.360020,1.689871,155.788986,174.699142,-18.945921,-26.585165,-16.664572,19.781799,7.152110,-15.023243
18210,303.500000,4.278465,-6.692447,7.943215,4.354980,156.483521,-19.805214,-0.077341,0.917198,0.359791,1.689813,155.789108,174.698792,-19.051584,-26.583637,-16.889122,19.803432,7.125334,-15.018823
18211,303.516667,4.298097,-6.717148,7.921906,4.502348,156.405991,-19.807995,-0.071086,0.918893,0.359318,1.690176,155.790405,174.701279,-19.264730,-26.560617,-17.230644,19.829998,7.096177,-15.017137
18212,303.533333,4.277249,-6.737697,7.890917,4.636538,156.324524,-19.811153,-0.074986,0.918831,0.359690,1.689716,155.789444,174.699356,-19.348763,-26.544462,-17.401182,19.853981,7.066111,-15.019252
18213,303.550000,4.258935,-6.720883,7.857649,4.756483,156.244568,-19.816814,-0.075953,0.918090,0.359950,1.689805,155.788895,174.698990,-19.533255,-26.481346,-17.682577,19.878849,7.038394,-15.024342
18214,303.566667,4.245780,-6.729165,7.826933,4.859229,156.172043,-19.825512,-0.074297,0.918244,0.359738,1.689485,155.789093,174.700882,-19.587820,-26.396545,-17.828081,19.899130,7.013411,-15.034096
18215,303.583333,4.211136,-6.677930,7.778785,4.945542,156.107544,-19.832411,-0.071177,0.919918,0.359888,1.690232,155.789627,174.702438,-19.706154,-26.318882,-18.019716,19.917778,6.991891,-15.046237
18216,303.600000,4.177235,-6.648753,7.738275,5.016271,156.058960,-19.842068,-0.074782,0.917618,0.359857,1.689636,155.788940,174.700226,-19.715727,-26.250778,-18.101576,19.930149,6.977498,-15.058372
18217,303.616667,4.149154,-6.597249,7.704623,5.067657,156.030746,-19.856030,-0.076138,0.918736,0.360304,1.689256,155.789337,174.698303,-19.728811,-26.131556,-18.180626,19.942860,6.969038,-15.072605
18218,303.633333,4.194743,-6.533085,7.657198,5.098580,156.021500,-19.870893,-0.076070,0.918976,0.360181,1.689528,155.789307,174.698441,-19.668121,-26.066858,-18.164186,19.949697,6.967302,-15.081100
18219,303.650000,4.226717,-6.451507,7.626423,5.113296,156.028214,-19.887180,-0.074626,0.918359,0.359878,1.689706,155.789627,174.699478,-19.606167,-26.013103,-18.162037,19.953646,6.969457,-15.085658
18220,303.666667,4.231386,-6.381060,7.608919,5.114618,156.042938,-19.899992,-0.075783,0.917775,0.359724,1.689167,155.790497,174.698441,-19.511440,-25.979242,-18.140471,19.953495,6.973390,-15.086192
18221,303.683333,4.212985,-6.315400,7.605612,5.105083,156.062119,-19.908466,-0.075971,0.917299,0.359805,1.689481,155.789429,174.698257,-19.364014,-25.977547,-18.079025,19.952114,6.981893,-15.080224
18222,303.700000,4.190147,-6.260726,7.634119,5.088444,156.081924,-19.911608,-0.072711,0.919785,0.360196,1.689486,155.789154,174.703247,-19.223539,-25.983892,-18.026356,19.946026,6.988782,-15.071234
18223,303.716667,4.163270,-6.212760,7.687824,5.067959,156.101715,-19.910313,-0.071789,0.919956,0.360020,1.690666,155.788651,174.705475,-19.128792,-25.949556,-18.000895,19.940491,6.996060,-15.060981
18224,303.733333,4.139607,-6.181442,7.767034,5.043754,156.118896,-19.904455,-0.069167,0.920410,0.359632,1.690839,155.790344,174.705444,-18.987715,-25.946667,-17.938524,19.930506,7.004069,-15.053356
18225,303.750000,4.092329,-6.155304,7.845152,5.015719,156.135040,-19.895128,-0.073802,0.918978,0.360130,1.689940,155.789124,174.703232,-18.796986,-25.989216,-17.826212,19.921633,7.016254,-15.043468
18226,303.766667,4.054052,-6.140459,7.921542,4.984101,156.147690,-19.879915,-0.071080,0.918738,0.359634,1.690672,155.790054,174.703629,-18.622206,-26.009962,-17.719398,19.910101,7.025603,-15.033153
18227,303.783333,4.017273,-6.162004,7.986509,4.949486,156.155533,-19.859623,-0.073308,0.917633,0.359550,1.690078,155.790375,174.702057,-18.525185,-26.026552,-17.674572,19.900148,7.032176,-15.019156
18228,303.800000,3.988767,-6.189539,8.018810,4.910610,156.157761,-19.834478,-0.074635,0.918625,0.360204,1.689748,155.789917,174.702927,-18.399830,-26.008204,-17.585394,19.888798,7.041261,-15.009196
18229,303.816667,3.912901,-6.208532,8.018996,4.861336,156.154922,-19.802214,-0.073847,0.918389,0.359643,1.690119,155.789978,174.703796,-18.276243,-26.036947,-17.490181,19.877630,7.050232,-15.002404
18230,303.833333,3.862190,-6.239289,8.021709,4.805254,156.149811,-19.766418,-0.074513,0.918802,0.360081,1.690161,155.789978,174.702454,-18.159119,-26.033848,-17.361712,19.866440,7.060404,-14.999825
18231,303.850000,3.827316,-6.262712,8.009384,4.741535,156.145172,-19.727909,-0.074464,0.918679,0.360040,1.689840,155.789871,174.700897,-18.074554,-26.036041,-17.254601,19.854086,7.070107,-14.998762
18232,303.866667,3.786371,-6.274248,7.993319,4.667265,156.147186,-19.687479,-0.074536,0.918677,0.360211,1.689767,155.789734,174.702042,-17.983883,-26.046122,-17.101931,19.838758,7.081640,-14.998410
18233,303.883333,3.774762,-6.260143,7.976990,4.586631,156.150879,-19.645952,-0.075062,0.918265,0.359910,1.689456,155.789841,174.700958,-17.885750,-26.039175,-16.936642,19.824324,7.100777,-15.001705
18234,303.900000,3.759265,-6.250460,7.959636,4.499807,156.161850,-19.606239,-0.075570,0.917657,0.359793,1.689132,155.791077,174.700287,-17.778404,-26.011932,-16.755119,19.804085,7.117060,-15.006006
18235,303.916667,3.775018,-6.235967,7.936161,4.405404,156.183640,-19.565573,-0.075336,0.918379,0.359777,1.689329,155.789444,174.700989,-17.627663,-26.014595,-16.510611,19.783329,7.136398,-15.008886
18236,303.933333,3.791875,-6.216291,7.912230,4.304039,156.216003,-19.525728,-0.075400,0.918247,0.360361,1.689269,155.789124,174.701752,-17.570089,-25.983578,-16.355707,19.762028,7.157483,-15.011065
18237,303.950000,3.850742,-6.200922,7.866964,4.194087,156.256027,-19.486990,-0.076256,0.917291,0.359448,1.689888,155.790527,174.699432,-17.375479,-26.023445,-16.100241,19.739124,7.182109,-15.009724
18238,303.966667,3.884368,-6.175169,7.820703,4.077408,156.301773,-19.444239,-0.075714,0.917573,0.360096,1.689438,155.789413,174.701035,-17.215868,-26.041187,-15.877772,19.713734,7.206824,-15.007136
18239,303.983333,3.882865,-6.152849,7.738824,3.951460,156.352463,-19.401796,-0.076198,0.918891,0.360263,1.689474,155.789719,174.699722,-17.018988,-26.082396,-15.603149,19.683617,7.237864,-14.998445
18240,304.000000,3.910784,-6.122849,7.668448,3.817968,156.412323,-19.358852,-0.074510,0.919471,0.360104,1.689934,155.788788,174.703964,-16.787970,-26.143686,-15.309700,19.650810,7.266050,-14.988452
18241,304.016667,3.935717,-6.082930,7.566779,3.675948,156.479660,-19.314047,-0.077478,0.916606,0.359807,1.689998,155.788773,174.699585,-16.596970,-26.169500,-15.066200,19.615902,7.300569,-14.976001
18242,304.033333,3.946644,-6.044219,7.464958,3.528261,156.553619,-19.268255,-0.077635,0.915999,0.359460,1.690334,155.790024,174.698196,-16.321066,-26.231112,-14.758866,19.578127,7.335104,-14.960478
18243,304.050000,3.965726,-5.998379,7.360630,3.369885,156.629288,-19.218533,-0.077494,0.917845,0.359883,1.689312,155.789871,174.697739,-16.046349,-26.282185,-14.444317,19.537521,7.373048,-14.941571
18244,304.066667,3.930367,-5.948843,7.225591,3.204136,156.704025,-19.162092,-0.080118,0.916969,0.360022,1.689704,155.788727,174.698212,-15.769495,-26.344542,-14.145748,19.497208,7.414347,-14.921149
18245,304.083333,3.878319,-5.898964,7.106413,3.034283,156.774384,-19.101004,-0.077961,0.917532,0.359978,1.689389,155.790192,174.697906,-15.395601,-26.416435,-13.785740,19.452066,7.451464,-14.897345
18246,304.100000,3.822923,-5.845656,7.037268,2.868534,156.838043,-19.036730,-0.075418,0.917372,0.359914,1.689699,155.788834,174.702866,-15.092056,-26.476648,-13.495123,19.407841,7.488333,-14.870843
18247,304.116667,3.761539,-5.797297,6.979330,2.707162,156.898804,-18.969307,-0.077682,0.916065,0.360159,1.690002,155.788757,174.699295,-14.780316,-26.538822,-13.208024,19.363436,7.521773,-14.841954
18248,304.133333,3.702541,-5.768813,6.958699,2.547252,156.952606,-18.901598,-0.078019,0.917690,0.360026,1.689550,155.789383,174.698532,-14.497673,-26.609854,-12.935419,19.321655,7.552188,-14.811783
18249,304.150000,3.636691,-5.712688,6.941026,2.382658,157.002701,-18.838978,-0.076458,0.917010,0.359968,1.689684,155.790192,174.698532,-14.257077,-26.691853,-12.735801,19.281143,7.578216,-14.780848
18250,304.166667,3.630883,-5.643736,6.934247,2.215363,157.046463,-18.776331,-0.076798,0.917982,0.360160,1.688707,155.788971,174.698944,-13.945403,-26.831573,-12.476936,19.244503,7.601179,-14.750154
18251,304.183333,3.633038,-5.572815,6.927463,2.040414,157.082321,-18.719021,-0.078020,0.916995,0.360015,1.688953,155.788971,174.696915,-13.697512,-26.908815,-12.251336,19.208271,7.620144,-14.720325
18252,304.200000,3.646554,-5.475535,6.897794,1.861552,157.112946,-18.664572,-0.075716,0.917665,0.359782,1.689479,155.789902,174.699860,-13.512724,-27.036108,-12.067008,19.179893,7.644121,-14.691933
18253,304.216667,3.669849,-5.408541,6.873073,1.684900,157.139526,-18.610996,-0.073255,0.917790,0.359324,1.690203,155.790192,174.701813,-13.359045,-27.079523,-11.940960,19.149178,7.660961,-14.666970
18254,304.233333,3.710407,-5.355746,6.849340,1.512208,157.167343,-18.559639,-0.075537,0.917645,0.359865,1.689576,155.789917,174.699844,-13.112498,-27.193933,-11.681297,19.121744,7.684125,-14.643089
18255,304.250000,3.776108,-5.307339,6.819264,1.342298,157.195023,-18.511595,-0.077048,0.917056,0.360198,1.689124,155.789764,174.696945,-12.970670,-27.229324,-11.542927,19.093611,7.701738,-14.626633
18256,304.266667,3.808552,-5.258854,6.771036,1.174369,157.223587,-18.469677,-0.074717,0.918554,0.359940,1.689091,155.789795,174.699799,-12.782138,-27.297844,-11.313603,19.068176,7.721771,-14.612972
18257,304.283333,3.855341,-5.225242,6.729186,1.014091,157.252426,-18.431114,-0.073172,0.917997,0.359438,1.690154,155.789581,174.702133,-12.677209,-27.342098,-11.173963,19.044170,7.738105,-14.603429
18258,304.300000,3.920845,-5.203653,6.684964,0.858289,157.283020,-18.401314,-0.070302,0.919275,0.359317,1.690301,155.789841,174.702133,-12.531784,-27.350058,-10.952647,19.023291,7.757212,-14.596627
18259,304.316667,3.994529,-5.166536,6.649487,0.705333,157.312912,-18.379280,-0.074097,0.916887,0.359759,1.690011,155.791367,174.699020,-12.459152,-27.379599,-10.808867,19.003181,7.773227,-14.593005
18260,304.333333,4.072932,-5.148599,6.604057,0.553125,157.340012,-18.363905,-0.072284,0.916625,0.359091,1.690307,155.790512,174.699661,-12.353034,-27.392143,-10.597398,18.982498,7.790093,-14.591917
18261,304.350000,4.136887,-5.120831,6.548298,0.400642,157.359924,-18.352184,-0.073955,0.917463,0.359868,1.690051,155.790558,174.697952,-12.314090,-27.382158,-10.455443,18.960913,7.803624,-14.594743
18262,304.366667,4.156404,-5.077331,6.490712,0.245463,157.370850,-18.343573,-0.076010,0.916868,0.359877,1.689409,155.790359,174.696487,-12.224339,-27.340902,-10.232705,18.938673,7.820419,-14.599983
18263,304.383333,4.163084,-5.027767,6.455157,0.089649,157.368958,-18.334703,-0.076280,0.916482,0.359533,1.690008,155.790131,174.697205,-12.139525,-27.336100,-10.018951,18.915518,7.837197,-14.607246
18264,304.400000,4.099125,-4.985550,6.366186,-0.070297,157.359238,-18.327967,-0.074838,0.917326,0.359447,1.690164,155.790558,174.698837,-12.065501,-27.290007,-9.798368,18.891403,7.850598,-14.619853
18265,304.416667,4.044492,-4.933359,6.297335,-0.232601,157.342148,-18.320833,-0.075610,0.918244,0.360171,1.690257,155.789398,174.699783,-12.052505,-27.230139,-9.636296,18.869650,7.865099,-14.634148
18266,304.433333,3.988081,-4.894305,6.250163,-0.395499,157.315826,-18.312326,-0.074102,0.920714,0.360314,1.689841,155.787964,174.700974,-12.001597,-27.156073,-9.385599,18.850964,7.884379,-14.647463
18267,304.450000,3.884950,-4.835515,6.184095,-0.558981,157.286392,-18.302204,-0.075250,0.918647,0.360263,1.690427,155.788712,174.701660,-11.982501,-27.129608,-9.181534,18.833780,7.903019,-14.661436
18268,304.466667,3.819548,-4.781668,6.151922,-0.721744,157.254547,-18.293673,-0.074947,0.918770,0.359733,1.690171,155.790131,174.697632,-11.992650,-27.115347,-9.004321,18.812769,7.917924,-14.677513
