Format Version,1.22,Take Name,Alpha Translation Offset,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-10-02 08.48.43.900 PM,Total Frames in Take,361,Total Exported Frames,91,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
52,0.866667,-3.241196,23.866171,2.599595,-2.615440,159.655685,0.202487,-0.041000,-0.053972,0.257433,0.262072,156.399948,183.548111,-179.382324,17.579531,179.641052,16.551861,21.484497,-2.079104
53,0.883333,-3.252351,23.862268,2.597548,-2.614445,159.654541,0.202696,-0.042995,-0.055312,0.257720,0.262143,156.400467,183.543945,-179.377716,17.579220,179.639771,16.552464,21.484816,-2.077555
54,0.900000,-3.257280,23.850397,2.598491,-2.614463,159.652847,0.203511,-0.042504,-0.057059,0.257778,0.262229,156.400955,183.544601,-179.378098,17.571455,179.641632,16.552811,21.484623,-2.076509
55,0.916667,-3.263642,23.847002,2.600542,-2.614957,159.652740,0.205413,-0.042892,-0.057766,0.257524,0.261730,156.400711,183.544388,-179.373093,17.573784,179.635864,16.552460,21.484491,-2.074988
56,0.933333,-3.260947,23.842606,2.603305,-2.615530,159.652924,0.208129,-0.044970,-0.057520,0.257360,0.261776,156.401733,183.540985,-179.374405,17.575804,179.639542,16.552301,21.484470,-2.073385
57,0.950000,-3.251628,23.841429,2.605440,-2.616053,159.653534,0.211619,-0.041949,-0.057526,0.257081,0.262082,156.401474,183.544632,-179.368118,17.558981,179.638138,16.552666,21.484331,-2.072889
58,0.966667,-3.249111,23.832535,2.602445,-2.617050,159.654587,0.216974,-0.042665,-0.055889,0.257269,0.262010,156.402267,183.542801,-179.466965,17.678755,179.697189,16.556450,21.491060,-2.069457
59,0.983333,-3.239077,23.817675,2.605280,-2.618351,159.654892,0.224139,-0.042154,-0.057969,0.257437,0.262448,156.401245,183.545166,-179.467316,17.684328,179.699554,16.557369,21.491131,-2.069419
60,1.000000,-3.225477,23.811043,2.619662,-2.617351,159.656143,0.232250,-0.043646,-0.058131,0.257404,0.261617,156.400650,183.543915,-179.372513,17.572613,179.646866,16.554453,21.484337,-2.072842
61,1.016667,-3.252145,23.798931,2.653798,-2.612035,159.658295,0.243317,-0.045230,-0.057765,0.258103,0.261805,156.401108,183.542969,-179.379227,17.575422,179.647659,16.555019,21.484692,-2.073686
