Format Version,1.22,Take Name,CS2__000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.18.09.233 AM,Total Frames in Take,76934,Total Exported Frames,19234,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,1.566667,-6.723456,-0.201239,-8.166626,-0.591166,166.013260,-16.924191,-0.405596,0.116005,0.185474,-2.614197,156.795700,175.628662,178.799179,-53.273884,1.339901,16.186617,13.734676,-8.312200
95,1.583333,,,,,,,,,,,,,,,,,,
96,1.600000,-6.715027,-0.190334,-8.180837,-0.588525,166.014374,-16.951260,-0.402641,0.113571,0.185322,-2.614904,156.794754,175.626022,178.773468,-53.267708,1.335178,16.187344,13.734531,-8.315095
97,1.616667,,,,,,,,,,,,,,,,,,
98,1.633333,-6.716998,-0.181514,-8.186584,-0.588298,166.014404,-16.977526,-0.402299,0.115560,0.185963,-2.614649,156.794113,175.629089,178.750854,-53.280472,1.334844,16.189259,13.735197,-8.318691
99,1.650000,,,,,,,,,,,,,,,,,,
100,1.666667,-6.720984,-0.177196,-8.179023,-0.588095,166.014008,-17.003790,-0.404937,0.114943,0.185584,-2.612486,156.795822,175.629532,178.755737,-53.276825,1.346262,16.190319,13.734615,-8.319420
101,1.683333,-6.722721,-0.177539,-8.167182,-0.588273,166.014221,-17.017021,-0.408325,0.116932,0.185789,-2.610108,156.794586,175.633499,178.743942,-53.286564,1.340663,16.190002,13.734341,-8.320110
102,1.700000,-6.727781,-0.179459,-8.159157,-0.589067,166.014404,-17.030210,-0.408105,0.116165,0.185961,-2.607255,156.795410,175.635971,178.744156,-53.296631,1.339493,16.189373,13.734329,-8.320905
103,1.716667,,,,,,,,,,,,,,,,,,
104,1.733333,-6.746099,-0.183849,-8.134933,-0.589700,166.013062,-17.055569,-0.410221,0.113305,0.185906,-2.603236,156.797424,175.631195,178.742798,-53.292946,1.343572,16.188911,13.733602,-8.323027
105,1.750000,,,,,,,,,,,,,,,,,,
106,1.766667,-6.747235,-0.203333,-8.117151,-0.591377,166.010223,-17.083773,-0.405547,0.108226,0.186679,-2.598542,156.796875,175.629730,178.748047,-53.292286,1.355154,16.190495,13.733170,-8.323730
107,1.783333,-6.745923,-0.212755,-8.108870,-0.591078,166.008942,-17.098576,-0.400654,0.103380,0.187086,-2.595269,156.796936,175.625259,178.755859,-53.293179,1.368461,16.190662,13.733140,-8.324117
108,1.800000,-6.756221,-0.226325,-8.098360,-0.591880,166.006165,-17.112816,-0.399128,0.099659,0.187189,-2.592775,156.794952,175.624664,178.749283,-53.297619,1.361391,16.190020,13.732794,-8.324712
109,1.816667,,,,,,,,,,,,,,,,,,
110,1.833333,-6.770814,-0.256917,-8.087796,-0.592528,166.001984,-17.143932,-0.392563,0.093070,0.187488,-2.591100,156.795319,175.622009,178.733002,-53.312351,1.345140,16.188747,13.733042,-8.325752
111,1.850000,,,,,,,,,,,,,,,,,,
112,1.866667,-6.771351,-0.279257,-8.082652,-0.594475,165.996704,-17.173491,-0.384662,0.086048,0.187197,-2.589200,156.795715,175.613708,178.754532,-53.298004,1.351647,16.189280,13.732803,-8.323730
113,1.883333,-6.781865,-0.283319,-8.074512,-0.596142,165.994568,-17.186684,-0.385481,0.084348,0.187429,-2.589349,156.794815,175.611984,178.766937,-53.286816,1.355718,16.189632,13.733170,-8.322203
114,1.900000,-6.799097,-0.283443,-8.074472,-0.598571,165.991119,-17.201115,-0.379968,0.082494,0.187118,-2.589712,156.795441,175.610336,178.770691,-53.288807,1.349074,16.189344,13.733292,-8.321143
115,1.916667,,,,,,,,,,,,,,,,,,
116,1.933333,,,,,,,,,,,,,,,,,,
117,1.950000,-6.857234,-0.270153,-8.067451,-0.603206,165.984039,-17.245661,-0.380741,0.080929,0.187893,-2.590799,156.793457,175.608383,178.780838,-53.282993,1.350527,16.188036,13.732404,-8.320192
118,1.966667,-6.856231,-0.277283,-8.068854,-0.605276,165.982819,-17.262703,-0.378036,0.077274,0.186531,-2.590403,156.794739,175.604630,178.794525,-53.275776,1.367005,16.189255,13.732611,-8.320086
119,1.983333,-6.865905,-0.287478,-8.061998,-0.605309,165.981049,-17.278397,-0.376244,0.079321,0.187555,-2.588784,156.794174,175.606628,178.792206,-53.277176,1.366982,16.189569,13.732280,-8.319557
120,2.000000,-6.891596,-0.300413,-8.056712,-0.607585,165.979294,-17.296909,-0.377413,0.073778,0.187245,-2.586053,156.794632,175.602966,178.795120,-53.275784,1.358042,16.189144,13.732129,-8.318915
121,2.016667,-6.898665,-0.312654,-8.054145,-0.606582,165.977005,-17.310699,-0.375304,0.071781,0.187233,-2.581252,156.794312,175.604797,178.806503,-53.272930,1.364264,16.188488,13.731824,-8.318022
122,2.033333,-6.910126,-0.325120,-8.049195,-0.606965,165.974350,-17.325634,-0.375870,0.070363,0.188322,-2.574965,156.794113,175.609558,178.805939,-53.277039,1.362452,16.187765,13.731591,-8.316876
123,2.050000,-6.913764,-0.343578,-8.047962,-0.607510,165.971390,-17.339226,-0.376845,0.068350,0.188432,-2.569703,156.795959,175.610733,178.841827,-53.263695,1.382537,16.188387,13.731225,-8.315595
124,2.066667,-6.924512,-0.359150,-8.045763,-0.608808,165.969513,-17.351917,-0.384753,0.074068,0.188181,-2.566695,156.797195,175.618332,178.844254,-53.264648,1.384395,16.188698,13.730772,-8.314234
